slab,tile,gz,gy,gx,local_id,global_id,thickness_vox,tile_median_vox,ratio,n_ids_in_run,kind
z4480,tile_y1792_x1344,4582,2261,1705,2802,298294,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4706,2267,1734,3855,297725,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4671,2065,1484,1388,297609,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4686,2079,1663,3552,298856,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4644,2145,1370,1081,296204,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4674,2048,1509,1306,297538,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4708,2240,1751,3742,298897,14.0,4.5,3.11,3,split
z4480,tile_y1792_x1344,4673,2168,1642,3420,298757,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4542,2247,1397,2534,262591,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4548,2189,1830,2420,298019,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4648,2097,1742,778,297133,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4692,2027,1660,1315,297547,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4687,2273,1736,3855,297725,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4556,2029,1765,33,286095,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4496,2213,1485,1895,287116,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4497,2281,1795,2197,286201,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4557,2063,1496,321,287170,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4660,2236,1642,3234,298623,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4595,2220,1752,2591,297149,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4508,2056,1602,2233,287153,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4499,2041,1693,2065,286435,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4514,2190,1605,2182,286201,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4512,1996,1630,33,286095,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4502,2126,1595,2233,287153,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4680,2190,1751,3391,298739,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4537,2121,1569,365,296826,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4508,2193,1489,2058,262591,14.0,4.5,3.11,3,split
z4480,tile_y1792_x1344,4565,2260,1566,2592,298137,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4680,2260,1486,3471,297729,14.0,4.5,3.11,2,split
z4480,tile_y1792_x1344,4600,1949,1658,441,296879,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4538,1970,1689,457,296889,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4720,2272,1666,3855,297725,14.0,4.5,3.11,1,fused
z4480,tile_y1792_x1344,4607,2128,1582,2970,298418,14.0,4.5,3.11,3,split
z11200,tile_y1344_x1792,11319,1789,1892,223,658276,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11327,1801,1921,225,658546,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11364,1826,1909,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11307,1805,2131,200,658531,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11314,1812,2071,270,658072,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11330,1774,1818,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11315,1787,1956,219,658543,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11342,1786,1841,312,658323,13.5,4.5,3.0,3,split
z11200,tile_y1344_x1792,11383,1680,2026,336,656799,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11309,1781,1958,219,658543,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11308,1769,2038,270,658072,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11325,1761,1886,223,658276,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11314,1715,1873,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11312,1750,1820,297,658282,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11314,1815,1943,225,658546,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11317,1773,2043,270,658072,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11318,1823,2021,270,658072,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11357,1740,1806,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11342,1742,1822,309,658282,13.5,4.5,3.0,3,split
z11200,tile_y1344_x1792,11345,1794,1945,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11351,1832,1922,318,658593,13.5,4.5,3.0,3,split
z11200,tile_y1344_x1792,11348,1833,1935,318,658593,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11314,1724,1850,239,658274,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11320,1753,1831,275,658311,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11318,1803,1938,225,658546,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11348,1756,1833,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11314,1726,1866,239,658274,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11317,1711,1857,297,658282,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11358,1817,1902,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11338,1819,1947,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11317,1737,1840,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11269,1745,1876,9,658413,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11316,1791,2032,270,658072,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11428,1760,1869,338,658174,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11385,1825,1975,138,658164,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11438,1813,1898,338,658174,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11317,1841,2069,85,658464,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11364,1826,1969,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11317,1770,1841,222,658276,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11334,1767,1968,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11342,1808,1889,293,658584,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11320,1769,1902,297,658282,13.5,4.5,3.0,3,split
z11200,tile_y1344_x1792,11316,1791,1984,270,658072,13.5,4.5,3.0,2,split
z11200,tile_y1344_x1792,11339,1731,1828,306,658331,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11335,1778,1987,297,658282,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11317,1772,1946,256,658562,13.5,4.5,3.0,3,split
z11200,tile_y1344_x1792,11439,1813,1895,338,658174,13.5,4.5,3.0,1,fused
z11200,tile_y1344_x1792,11342,1795,1879,321,658595,13.5,4.5,3.0,2,split
z2240,tile_y1344_x1792,2309,1460,2131,341,124606,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2368,1364,2091,514,134759,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2375,1436,2144,611,138692,9.0,3.0,3.0,2,split
z2240,tile_y1344_x1792,2353,1493,1991,291,119763,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2418,1582,2230,812,138814,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2338,1468,1935,655,138719,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2441,1415,2045,909,138862,9.0,3.0,3.0,2,split
z2240,tile_y1344_x1792,2261,1607,2288,60,127155,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2387,1480,2225,828,120103,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2401,1555,2034,732,138774,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2368,1491,2040,447,119763,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2378,1647,2178,254,127208,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2455,1369,1990,892,106291,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2304,1730,2193,304,120137,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2279,1802,2178,132,127243,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2380,1722,2139,649,138716,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2382,1811,2104,1652,63448,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2389,1519,2036,525,138642,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2283,1545,2094,40,120137,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2468,1566,2215,929,138754,9.0,3.0,3.0,1,fused
z2240,tile_y1344_x1792,2407,1491,2131,803,138809,9.0,3.0,3.0,1,fused
z2240,tile_y1792_x1344,2298,2188,1524,1720,142016,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2316,1946,1503,1762,142046,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2409,2275,1655,440,141431,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2261,1826,1404,274,121341,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2346,2289,1816,486,130723,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2357,2105,1545,797,130926,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2306,2235,1637,365,131046,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2283,1979,1563,1357,122397,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2424,2257,1789,699,141580,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2390,1906,1673,2132,142333,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2309,2075,1571,797,130926,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2452,2120,1709,797,130926,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2440,2024,1485,1047,141745,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2346,1918,1783,1831,63448,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2308,2038,1732,1696,141997,10.5,3.5,3.0,3,split
z2240,tile_y1792_x1344,2414,1901,1686,2177,142369,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2301,2062,1753,1639,141960,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2477,2163,1424,1051,140958,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2355,2271,1688,597,141515,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2336,1957,1582,1887,142139,10.5,3.5,3.0,3,split
z2240,tile_y1792_x1344,2261,2245,1510,1340,121319,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2258,2245,1616,107,131086,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2415,2193,1830,788,141637,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2309,1988,1685,1574,141916,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2363,1921,1819,2192,63448,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2310,1935,1480,1677,141986,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2421,2031,1444,864,141675,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2479,2236,1825,967,141580,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2288,2013,1786,1465,141834,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2342,1981,1688,1946,142184,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2309,2033,1448,1747,131081,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2296,2088,1563,797,130926,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2381,1878,1526,694,63448,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2306,2226,1667,358,131122,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2270,2230,1417,1329,121319,10.5,3.5,3.0,3,split
z2240,tile_y1792_x1344,2341,1917,1710,1885,142137,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2412,1840,1734,831,138090,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2369,1944,1590,2028,142249,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2317,2162,1420,1701,129083,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2344,1909,1597,2046,142263,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2386,2089,1359,548,140710,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2384,2069,1383,706,140834,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2442,1900,1612,893,141690,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2256,2079,1548,535,131078,10.5,3.5,3.0,1,fused
z2240,tile_y1792_x1344,2350,1959,1596,2046,142263,10.5,3.5,3.0,2,split
z2240,tile_y1792_x1344,2474,2036,1570,1003,141732,10.5,3.5,3.0,1,fused
z4480,tile_y1344_x1792,4497,1726,2077,189,283848,7.5,2.5,3.0,2,split
z4480,tile_y1344_x1792,4494,1735,2284,116,223883,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4554,1612,1994,31,283712,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4547,1747,2178,292,223883,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4544,1629,1825,315,282977,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4598,1738,2161,511,294669,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4582,1681,2042,595,294713,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4621,1442,2060,906,294867,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4592,1624,2250,536,294681,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4630,1612,1849,804,294342,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4591,1471,1858,497,282875,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4615,1504,2100,322,266659,7.5,2.5,3.0,2,split
z4480,tile_y1344_x1792,4595,1750,1922,572,294701,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4713,1469,1821,661,281431,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4716,1692,1835,1022,294554,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4548,1637,2277,376,294603,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4600,1763,2184,610,294721,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4576,1626,2203,422,294632,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4561,1431,2039,455,281648,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4540,1378,1814,333,281454,7.5,2.5,3.0,2,split
z4480,tile_y1344_x1792,4494,1578,2271,373,282827,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4696,1684,2055,915,294872,7.5,2.5,3.0,2,split
z4480,tile_y1344_x1792,4494,1571,2086,21,282968,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4630,1411,1855,704,293675,7.5,2.5,3.0,2,split
z4480,tile_y1344_x1792,4495,1676,1991,49,282784,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4557,1782,2081,65,283528,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4682,1485,1952,950,294886,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4661,1427,2127,803,293698,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4631,1511,1882,655,294283,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4570,1649,2133,325,223883,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4498,1466,1982,145,283784,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4533,1824,2232,378,223883,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4608,1750,2165,511,294669,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4682,1418,1998,924,293702,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4595,1497,2125,548,294689,7.5,2.5,3.0,1,fused
z4480,tile_y1344_x1792,4504,1640,2110,182,283905,7.5,2.5,3.0,2,split
z4480,tile_y1792_x1344,4568,2262,1424,2661,262591,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4497,2154,1732,2126,286307,13.5,4.5,3.0,3,split
z4480,tile_y1792_x1344,4496,2090,1470,2102,287123,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4577,2162,1608,2738,298249,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4616,2055,1577,2948,298400,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4631,2144,1654,1025,297330,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4536,2086,1619,2657,286428,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4678,2237,1536,3314,298683,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4675,2241,1512,3314,298683,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4519,2153,1794,2657,286428,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4562,2150,1697,2657,286428,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4666,1847,1594,1301,223883,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4499,1937,1737,2036,286034,13.5,4.5,3.0,3,split
z4480,tile_y1792_x1344,4562,2226,1764,2636,298173,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4524,1939,1692,2063,286034,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4618,2059,1606,3045,298474,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4599,2203,1683,3029,298461,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4562,2225,1486,2181,262591,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4696,2263,1510,3565,298830,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4718,2209,1711,3748,298918,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4525,2261,1630,2140,287224,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4498,2200,1528,2058,262591,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4665,1820,1841,1298,294483,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4704,2219,1428,3675,296359,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4519,2200,1789,1897,286454,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4523,2281,1550,2270,297922,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4574,1869,1664,659,297035,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4702,2198,1463,3659,298880,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4582,2202,1704,2758,298262,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4542,2192,1716,2328,297919,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4714,2178,1402,1579,296291,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4690,2204,1402,3394,296736,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4718,2272,1629,3691,298882,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4656,1918,1690,1072,297361,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4552,2200,1413,2549,298104,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4563,2233,1811,581,296971,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4507,2176,1409,2149,262591,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4529,1860,1648,337,283062,13.5,4.5,3.0,2,split
z4480,tile_y1792_x1344,4679,2258,1713,3855,297725,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4620,2274,1665,3082,298505,13.5,4.5,3.0,3,split
z4480,tile_y1792_x1344,4560,2192,1428,2181,262591,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4505,2230,1535,2058,262591,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4663,2167,1616,3148,298553,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4634,2034,1622,975,297289,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4669,2082,1590,3164,297714,13.5,4.5,3.0,1,fused
z4480,tile_y1792_x1344,4514,2078,1697,2067,287203,13.5,4.5,3.0,1,fused
z6720,tile_y1344_x1792,6935,1826,1857,209,371107,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6879,1730,2127,63,364221,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6918,1646,1934,241,371124,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6889,1739,1951,175,371353,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6951,1698,2192,253,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6797,1659,1878,76,364264,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6953,1723,1940,227,371117,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6919,1659,1866,241,371124,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6763,1741,1993,47,371296,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6751,1666,2015,395,363925,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6891,1750,1893,191,371119,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6877,1785,1959,170,371350,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6917,1704,2075,204,371366,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6902,1701,1817,196,371101,7.5,2.5,3.0,2,split
z6720,tile_y1344_x1792,6927,1739,1832,214,371110,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6740,1650,1998,395,363925,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6940,1671,1871,241,371124,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6944,1777,1815,314,371119,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6878,1672,1957,558,371457,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6883,1833,1983,650,371458,7.5,2.5,3.0,2,split
z6720,tile_y1344_x1792,6877,1672,1984,558,371457,7.5,2.5,3.0,2,split
z6720,tile_y1344_x1792,6954,1713,2209,232,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6932,1789,2141,705,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6819,1715,2123,63,364221,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6941,1780,1841,233,371119,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6891,1816,1946,203,371365,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6883,1731,2151,63,364221,7.5,2.5,3.0,2,split
z6720,tile_y1344_x1792,6765,1820,2236,418,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6734,1799,1891,30,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6922,1735,1833,214,371110,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6786,1777,1851,65,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6900,1820,2039,237,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6784,1838,1834,469,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6923,1796,1976,211,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6914,1789,2015,181,371357,7.5,2.5,3.0,1,fused
z6720,tile_y1344_x1792,6747,1823,2284,90,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6776,1853,1422,47,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6852,1984,1472,188,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6814,1807,1586,277,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6920,1979,1397,335,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6834,2153,1400,838,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6802,2125,1431,209,373425,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6953,1849,1376,565,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6764,2035,1584,251,373438,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6871,2047,1428,357,372146,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6918,1947,1373,430,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6844,1818,1659,133,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6893,1965,1576,293,373455,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6833,2285,1528,118,364829,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6937,2134,1606,498,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6844,1962,1670,223,365913,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6790,2265,1834,51,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6874,2045,1365,282,372146,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6813,2102,1630,86,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6909,2268,1493,475,373528,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6925,2069,1763,519,365949,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6945,2285,1471,475,373528,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6782,2284,1715,98,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6820,2244,1437,118,364829,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6797,1842,1635,112,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6858,2096,1453,892,373722,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6875,2249,1541,933,373513,7.5,2.5,3.0,2,split
z6720,tile_y1792_x1344,6955,2092,1697,597,373577,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6855,2211,1623,312,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6803,1813,1430,141,223883,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6926,1811,1821,429,371107,7.5,2.5,3.0,1,fused
z6720,tile_y1792_x1344,6864,2028,1507,910,373735,7.5,2.5,3.0,1,fused
z8960,tile_y1344_x1792,9090,1396,2112,2156,453013,10.5,3.5,3.0,1,fused
z8960,tile_y1344_x1792,9142,1515,1842,696,454185,10.5,3.5,3.0,1,fused
z8960,tile_y1344_x1792,9057,1613,1897,1914,455368,10.5,3.5,3.0,2,split
z8960,tile_y1344_x1792,9043,1489,1864,1859,454467,10.5,3.5,3.0,1,fused
z8960,tile_y1344_x1792,9042,1456,1937,1785,455303,10.5,3.5,3.0,2,split
