site_row,kind,slab,tile,gz,gy,gx,tier,in_bounds,was_mega,mega_size_frac,mega_size_vox
6600,control,z3584,tile_y1792_x1792,3700,1902,2107,1,1,1,0.6123,6194477
6601,flagged,z3584,tile_y1792_x1792,3704,1847,2180,2,1,0,0.0,0
6601,control,z3584,tile_y1792_x1792,3704,1877,2180,2,1,1,0.6123,6194477
6603,flagged,z3584,tile_y1792_x1792,3707,1867,2110,2,1,1,0.6123,6194477
6603,control,z3584,tile_y1792_x1792,3707,1897,2110,2,1,1,0.6123,6194477
6642,flagged,z3584,tile_y1792_x2240,3687,1919,2479,1,1,1,0.6123,6194477
6642,control,z3584,tile_y1792_x2240,3687,1949,2479,1,1,0,0.0,0
9681,flagged,z6720,tile_y1792_x1344,6827,2238,1471,1,1,0,0.0,0
9681,control,z6720,tile_y1792_x1344,6827,2268,1471,1,1,0,0.0,0
9685,flagged,z6720,tile_y1792_x1344,6885,2084,1452,1,1,1,0.0326,298964
9685,control,z6720,tile_y1792_x1344,6885,2114,1452,1,1,0,0.0,0
9752,flagged,z6720,tile_y1792_x896,6787,2185,1085,2,1,1,0.0929,852921
9752,control,z6720,tile_y1792_x896,6787,2215,1085,2,1,0,0.0,0
9753,flagged,z6720,tile_y1792_x896,6791,2048,1245,2,1,1,0.0929,852921
9753,control,z6720,tile_y1792_x896,6791,2078,1245,2,1,0,0.0,0
9754,flagged,z6720,tile_y1792_x896,6793,2147,1316,2,1,0,0.0,0
9754,control,z6720,tile_y1792_x896,6793,2177,1316,2,1,0,0.0,0
9755,flagged,z6720,tile_y1792_x896,6795,2104,1161,2,1,1,0.0929,852921
9755,control,z6720,tile_y1792_x896,6795,2134,1161,2,1,0,0.0,0
9756,flagged,z6720,tile_y1792_x896,6796,2179,1203,2,1,0,0.0,0
9756,control,z6720,tile_y1792_x896,6796,2209,1203,2,1,0,0.0,0
9757,flagged,z6720,tile_y1792_x896,6800,2191,1169,2,1,1,0.0929,852921
9757,control,z6720,tile_y1792_x896,6800,2221,1169,2,1,0,0.0,0
9758,flagged,z6720,tile_y1792_x896,6801,2262,1138,2,1,0,0.0,0
9758,control,z6720,tile_y1792_x896,6801,2292,1138,2,1,0,0.0,0
9759,flagged,z6720,tile_y1792_x896,6804,2258,1277,2,1,0,0.0,0
9759,control,z6720,tile_y1792_x896,6804,2288,1277,2,1,0,0.0,0
9760,flagged,z6720,tile_y1792_x896,6806,2210,1094,2,1,1,0.0929,852921
9760,control,z6720,tile_y1792_x896,6806,2240,1094,2,1,0,0.0,0
9761,flagged,z6720,tile_y1792_x896,6807,2115,1202,2,1,1,0.0929,852921
9761,control,z6720,tile_y1792_x896,6807,2145,1202,2,1,0,0.0,0
9762,flagged,z6720,tile_y1792_x896,6808,2167,1147,2,1,1,0.0929,852921
9762,control,z6720,tile_y1792_x896,6808,2197,1147,2,1,1,0.0929,852921
9763,flagged,z6720,tile_y1792_x896,6816,2259,1351,1,1,0,0.0,0
9763,control,z6720,tile_y1792_x896,6816,2289,1351,1,1,0,0.0,0
9764,flagged,z6720,tile_y1792_x896,6819,2159,1041,2,1,0,0.0,0
9764,control,z6720,tile_y1792_x896,6819,2189,1041,2,1,0,0.0,0
9766,flagged,z6720,tile_y1792_x896,6831,2226,1024,1,1,0,0.0,0
9766,control,z6720,tile_y1792_x896,6831,2256,1024,1,1,0,0.0,0
9767,flagged,z6720,tile_y1792_x896,6831,2253,1093,2,1,0,0.0,0
9767,control,z6720,tile_y1792_x896,6831,2283,1093,2,1,0,0.0,0
9768,flagged,z6720,tile_y1792_x896,6833,2093,1351,1,1,0,0.0,0
9768,control,z6720,tile_y1792_x896,6833,2123,1351,1,1,0,0.0,0
9770,flagged,z6720,tile_y1792_x896,6844,2099,1207,2,1,0,0.0,0
9770,control,z6720,tile_y1792_x896,6844,2129,1207,2,1,0,0.0,0
9771,flagged,z6720,tile_y1792_x896,6845,2068,1081,2,1,1,0.0929,852921
9771,control,z6720,tile_y1792_x896,6845,2098,1081,2,1,0,0.0,0
9775,flagged,z6720,tile_y1792_x896,6856,2057,1076,2,1,1,0.0929,852921
9775,control,z6720,tile_y1792_x896,6856,2087,1076,2,1,1,0.0929,852921
9777,flagged,z6720,tile_y1792_x896,6858,2120,1038,2,1,1,0.0929,852921
9777,control,z6720,tile_y1792_x896,6858,2150,1038,2,1,0,0.0,0
9778,flagged,z6720,tile_y1792_x896,6861,2079,1276,2,1,0,0.0,0
9778,control,z6720,tile_y1792_x896,6861,2109,1276,2,1,0,0.0,0
9779,flagged,z6720,tile_y1792_x896,6865,2089,1317,2,1,0,0.0,0
9779,control,z6720,tile_y1792_x896,6865,2119,1317,2,1,0,0.0,0
9780,flagged,z6720,tile_y1792_x896,6873,2052,1071,2,1,1,0.0929,852921
9780,control,z6720,tile_y1792_x896,6873,2082,1071,2,1,0,0.0,0
9781,flagged,z6720,tile_y1792_x896,6873,2104,1043,2,1,1,0.0929,852921
9781,control,z6720,tile_y1792_x896,6873,2134,1043,2,1,1,0.0929,852921
9782,flagged,z6720,tile_y1792_x896,6877,2108,1095,2,1,1,0.0929,852921
9782,control,z6720,tile_y1792_x896,6877,2138,1095,2,1,0,0.0,0
9783,flagged,z6720,tile_y1792_x896,6878,2207,1025,2,1,0,0.0,0
9783,control,z6720,tile_y1792_x896,6878,2237,1025,2,1,0,0.0,0
9786,flagged,z6720,tile_y1792_x896,6882,2075,1310,2,1,0,0.0,0
9786,control,z6720,tile_y1792_x896,6882,2105,1310,2,1,0,0.0,0
9787,flagged,z6720,tile_y1792_x896,6884,2100,1340,2,1,0,0.0,0
9787,control,z6720,tile_y1792_x896,6884,2130,1340,2,1,0,0.0,0
9791,flagged,z6720,tile_y1792_x896,6892,2097,1127,2,1,1,0.0929,852921
9791,control,z6720,tile_y1792_x896,6892,2127,1127,2,1,0,0.0,0
9794,flagged,z6720,tile_y1792_x896,6894,2174,1075,2,1,0,0.0,0
9794,control,z6720,tile_y1792_x896,6894,2204,1075,2,1,0,0.0,0
9800,flagged,z6720,tile_y1792_x896,6898,2093,1141,2,1,1,0.0929,852921
9800,control,z6720,tile_y1792_x896,6898,2123,1141,2,1,0,0.0,0
9801,flagged,z6720,tile_y1792_x896,6898,2191,1029,2,1,0,0.0,0
9801,control,z6720,tile_y1792_x896,6898,2221,1029,2,1,0,0.0,0
9808,flagged,z6720,tile_y1792_x896,6906,2068,1290,2,1,0,0.0,0
9808,control,z6720,tile_y1792_x896,6906,2098,1290,2,1,0,0.0,0
9825,flagged,z6720,tile_y2240_x1344,6791,2312,1533,1,1,0,0.0,0
9825,control,z6720,tile_y2240_x1344,6791,2342,1533,1,1,0,0.0,0
9828,flagged,z6720,tile_y2240_x1344,6821,2278,1517,1,1,0,0.0,0
9828,control,z6720,tile_y2240_x1344,6821,2308,1517,1,1,0,0.0,0
11238,flagged,z896,tile_y1344_x1344,1017,1769,1556,1,1,1,0.0757,449744
11238,control,z896,tile_y1344_x1344,1017,1799,1556,1,1,1,0.0757,449744
11239,flagged,z896,tile_y1344_x1344,1020,1818,1628,2,1,1,0.0757,449744
11239,control,z896,tile_y1344_x1344,1020,1848,1628,2,1,1,0.0757,449744
11240,flagged,z896,tile_y1344_x1344,1023,1762,1590,2,1,1,0.0757,449744
11240,control,z896,tile_y1344_x1344,1023,1792,1590,2,1,1,0.0757,449744
11296,flagged,z896,tile_y1344_x1792,970,1715,2001,1,1,1,0.1481,880006
11296,control,z896,tile_y1344_x1792,970,1745,2001,1,1,1,0.1481,880006
11297,flagged,z896,tile_y1344_x1792,1001,1684,1909,1,1,0,0.0,0
11297,control,z896,tile_y1344_x1792,1001,1714,1909,1,1,0,0.0,0
11326,flagged,z896,tile_y1792_x1344,928,1960,1810,2,1,0,0.0,0
11326,control,z896,tile_y1792_x1344,928,1990,1810,2,1,0,0.0,0
11327,flagged,z896,tile_y1792_x1344,932,1938,1813,2,1,1,0.1016,603810
11327,control,z896,tile_y1792_x1344,932,1968,1813,2,1,0,0.0,0
11328,flagged,z896,tile_y1792_x1344,943,1851,1546,2,1,1,0.0757,449744
11328,control,z896,tile_y1792_x1344,943,1881,1546,2,1,0,0.0,0
11331,flagged,z896,tile_y1792_x1344,973,1907,1820,1,1,1,0.1016,603810
11331,control,z896,tile_y1792_x1344,973,1937,1820,1,1,0,0.0,0
11332,flagged,z896,tile_y1792_x1344,977,1889,1805,2,1,1,0.1016,603810
11332,control,z896,tile_y1792_x1344,977,1919,1805,2,1,1,0.1016,603810
11334,flagged,z896,tile_y1792_x1344,982,1930,1602,2,1,0,0.0,0
11334,control,z896,tile_y1792_x1344,982,1960,1602,2,1,0,0.0,0
11335,flagged,z896,tile_y1792_x1344,987,1824,1820,2,1,0,0.0,0
11335,control,z896,tile_y1792_x1344,987,1854,1820,2,1,0,0.0,0
11336,flagged,z896,tile_y1792_x1344,989,1939,1698,2,1,0,0.0,0
11336,control,z896,tile_y1792_x1344,989,1969,1698,2,1,0,0.0,0
11338,flagged,z896,tile_y1792_x1344,995,1855,1557,2,1,1,0.0757,449744
11338,control,z896,tile_y1792_x1344,995,1885,1557,2,1,0,0.0,0
11339,flagged,z896,tile_y1792_x1344,998,1900,1817,2,1,1,0.1016,603810
11339,control,z896,tile_y1792_x1344,998,1930,1817,2,1,0,0.0,0
11340,flagged,z896,tile_y1792_x1344,999,1835,1768,1,1,0,0.0,0
11340,control,z896,tile_y1792_x1344,999,1865,1768,1,1,0,0.0,0
11341,flagged,z896,tile_y1792_x1344,999,1867,1671,2,1,1,0.0757,449744
11341,control,z896,tile_y1792_x1344,999,1897,1671,2,1,0,0.0,0
11342,flagged,z896,tile_y1792_x1344,999,1899,1593,2,1,0,0.0,0
11342,control,z896,tile_y1792_x1344,999,1929,1593,2,1,0,0.0,0
11343,flagged,z896,tile_y1792_x1344,1002,1918,1755,2,1,1,0.1016,603810
11343,control,z896,tile_y1792_x1344,1002,1948,1755,2,1,0,0.0,0
11344,flagged,z896,tile_y1792_x1344,1007,1850,1653,2,1,1,0.0757,449744
11344,control,z896,tile_y1792_x1344,1007,1880,1653,2,1,0,0.0,0
11345,flagged,z896,tile_y1792_x1344,1007,1938,1606,2,1,0,0.0,0
11345,control,z896,tile_y1792_x1344,1007,1968,1606,2,1,0,0.0,0
11346,flagged,z896,tile_y1792_x1344,1009,1883,1590,2,1,1,0.0757,449744
11346,control,z896,tile_y1792_x1344,1009,1913,1590,2,1,0,0.0,0
11348,flagged,z896,tile_y1792_x1344,1010,1895,1595,2,1,0,0.0,0
11348,control,z896,tile_y1792_x1344,1010,1925,1595,2,1,0,0.0,0
11349,flagged,z896,tile_y1792_x1344,1013,1868,1677,2,1,1,0.0757,449744
11349,control,z896,tile_y1792_x1344,1013,1898,1677,2,1,0,0.0,0
11350,flagged,z896,tile_y1792_x1344,1015,1831,1799,2,1,1,0.1016,603810
11350,control,z896,tile_y1792_x1344,1015,1861,1799,2,1,0,0.0,0
11351,flagged,z896,tile_y1792_x1344,1017,1891,1630,2,1,0,0.0,0
11351,control,z896,tile_y1792_x1344,1017,1921,1630,2,1,0,0.0,0
11352,flagged,z896,tile_y1792_x1344,1019,1937,1586,2,1,0,0.0,0
11352,control,z896,tile_y1792_x1344,1019,1967,1586,2,1,0,0.0,0
11353,flagged,z896,tile_y1792_x1344,1020,1921,1723,2,1,0,0.0,0
11353,control,z896,tile_y1792_x1344,1020,1951,1723,2,1,0,0.0,0
11354,flagged,z896,tile_y1792_x1344,1023,1859,1806,2,1,1,0.1016,603810
11354,control,z896,tile_y1792_x1344,1023,1889,1806,2,1,0,0.0,0
11355,flagged,z896,tile_y1792_x1344,1023,1922,1574,2,1,0,0.0,0
11355,control,z896,tile_y1792_x1344,1023,1952,1574,2,1,0,0.0,0
11398,flagged,z896,tile_y1792_x1792,974,1883,1865,2,1,0,0.0,0
11398,control,z896,tile_y1792_x1792,974,1913,1865,2,1,0,0.0,0
11402,flagged,z896,tile_y1792_x1792,984,1915,1856,2,1,0,0.0,0
11402,control,z896,tile_y1792_x1792,984,1945,1856,2,1,0,0.0,0
11408,flagged,z896,tile_y1792_x1792,994,1882,1864,1,1,0,0.0,0
11408,control,z896,tile_y1792_x1792,994,1912,1864,1,1,0,0.0,0
11411,flagged,z896,tile_y1792_x1792,999,1910,1857,2,1,0,0.0,0
11411,control,z896,tile_y1792_x1792,999,1940,1857,2,1,0,0.0,0
11412,flagged,z896,tile_y1792_x1792,1000,1865,1892,2,1,1,0.1016,603810
11412,control,z896,tile_y1792_x1792,1000,1895,1892,2,1,0,0.0,0
11413,flagged,z896,tile_y1792_x1792,1004,1907,2038,2,1,0,0.0,0
11413,control,z896,tile_y1792_x1792,1004,1937,2038,2,1,0,0.0,0
11416,flagged,z896,tile_y1792_x1792,1011,1840,1997,2,1,0,0.0,0
11416,control,z896,tile_y1792_x1792,1011,1870,1997,2,1,0,0.0,0
12358,flagged,z9408,tile_y1792_x1344,9608,2270,1470,2,1,0,0.0,0
12358,control,z9408,tile_y1792_x1344,9608,2300,1470,2,1,0,0.0,0
12362,flagged,z9408,tile_y1792_x1344,9613,2254,1457,2,1,0,0.0,0
12362,control,z9408,tile_y1792_x1344,9613,2284,1457,2,1,0,0.0,0
12521,flagged,z9408,tile_y1792_x896,9614,2164,1102,2,1,0,0.0,0
12521,control,z9408,tile_y1792_x896,9614,2194,1102,2,1,0,0.0,0
12522,flagged,z9408,tile_y1792_x896,9614,2244,1086,2,1,0,0.0,0
12522,control,z9408,tile_y1792_x896,9614,2274,1086,2,1,0,0.0,0
12524,flagged,z9408,tile_y1792_x896,9615,2236,1265,2,1,0,0.0,0
12524,control,z9408,tile_y1792_x896,9615,2266,1265,2,1,0,0.0,0
12525,flagged,z9408,tile_y1792_x896,9616,2154,1218,2,1,0,0.0,0
12525,control,z9408,tile_y1792_x896,9616,2184,1218,2,1,0,0.0,0
12526,flagged,z9408,tile_y1792_x896,9623,2168,1125,2,1,0,0.0,0
12526,control,z9408,tile_y1792_x896,9623,2198,1125,2,1,0,0.0,0
12582,flagged,z9408,tile_y2240_x1344,9604,2528,1494,2,1,1,0.0445,356021
12582,control,z9408,tile_y2240_x1344,9604,2558,1494,2,1,0,0.0,0
12586,flagged,z9408,tile_y2240_x1344,9609,2455,1518,2,1,0,0.0,0
12586,control,z9408,tile_y2240_x1344,9609,2485,1518,2,1,0,0.0,0
12587,flagged,z9408,tile_y2240_x1344,9613,2394,1414,2,1,0,0.0,0
12587,control,z9408,tile_y2240_x1344,9613,2424,1414,2,1,0,0.0,0
12588,flagged,z9408,tile_y2240_x1344,9613,2509,1460,2,1,1,0.0445,356021
12588,control,z9408,tile_y2240_x1344,9613,2539,1460,2,1,0,0.0,0
12589,flagged,z9408,tile_y2240_x1344,9615,2495,1432,2,1,1,0.0445,356021
12589,control,z9408,tile_y2240_x1344,9615,2525,1432,2,1,1,0.0445,356021
12591,flagged,z9408,tile_y2240_x1344,9624,2346,1395,2,1,0,0.0,0
12591,control,z9408,tile_y2240_x1344,9624,2376,1395,2,1,0,0.0,0
12872,flagged,z9632,tile_y1792_x1344,9665,2185,1442,2,1,0,0.0,0
12872,control,z9632,tile_y1792_x1344,9665,2215,1442,2,1,0,0.0,0
12875,flagged,z9632,tile_y1792_x1344,9675,2048,1482,2,1,0,0.0,0
12875,control,z9632,tile_y1792_x1344,9675,2078,1482,2,1,0,0.0,0
12881,flagged,z9632,tile_y1792_x1344,9691,2198,1468,2,1,0,0.0,0
12881,control,z9632,tile_y1792_x1344,9691,2228,1468,2,1,0,0.0,0
12884,flagged,z9632,tile_y1792_x1344,9698,2189,1466,2,1,0,0.0,0
12884,control,z9632,tile_y1792_x1344,9698,2219,1466,2,1,0,0.0,0
12972,flagged,z9632,tile_y1792_x896,9673,2157,1189,2,1,0,0.0,0
12972,control,z9632,tile_y1792_x896,9673,2187,1189,2,1,0,0.0,0
12976,flagged,z9632,tile_y1792_x896,9679,2185,1056,2,1,1,0.0424,339500
12976,control,z9632,tile_y1792_x896,9679,2215,1056,2,1,0,0.0,0
12979,flagged,z9632,tile_y1792_x896,9689,2171,1066,2,1,1,0.0424,339500
12979,control,z9632,tile_y1792_x896,9689,2201,1066,2,1,0,0.0,0
12983,flagged,z9632,tile_y1792_x896,9692,2136,1069,2,1,1,0.0424,339500
12983,control,z9632,tile_y1792_x896,9692,2166,1069,2,1,1,0.0424,339500
12986,flagged,z9632,tile_y1792_x896,9695,2243,1053,2,1,1,0.0424,339500
12986,control,z9632,tile_y1792_x896,9695,2273,1053,2,1,1,0.0424,339500
13056,flagged,z9632,tile_y2240_x1344,9694,2437,1415,1,1,0,0.0,0
13056,control,z9632,tile_y2240_x1344,9694,2467,1415,1,1,0,0.0,0
13081,flagged,z9632,tile_y2240_x896,9664,2307,1182,2,1,0,0.0,0
13081,control,z9632,tile_y2240_x896,9664,2337,1182,2,1,0,0.0,0
13082,flagged,z9632,tile_y2240_x896,9671,2521,1338,2,1,0,0.0,0
13082,control,z9632,tile_y2240_x896,9671,2551,1338,2,1,0,0.0,0
13083,flagged,z9632,tile_y2240_x896,9672,2305,1203,2,1,0,0.0,0
13083,control,z9632,tile_y2240_x896,9672,2335,1203,2,1,0,0.0,0
13084,flagged,z9632,tile_y2240_x896,9673,2286,1238,2,1,0,0.0,0
13084,control,z9632,tile_y2240_x896,9673,2316,1238,2,1,0,0.0,0
13085,flagged,z9632,tile_y2240_x896,9674,2397,1251,2,1,0,0.0,0
13085,control,z9632,tile_y2240_x896,9674,2427,1251,2,1,0,0.0,0
13086,flagged,z9632,tile_y2240_x896,9675,2445,1308,2,1,0,0.0,0
13086,control,z9632,tile_y2240_x896,9675,2475,1308,2,1,0,0.0,0
13087,flagged,z9632,tile_y2240_x896,9680,2275,1326,2,1,0,0.0,0
13087,control,z9632,tile_y2240_x896,9680,2305,1326,2,1,0,0.0,0
13088,flagged,z9632,tile_y2240_x896,9687,2397,1354,2,1,0,0.0,0
13088,control,z9632,tile_y2240_x896,9687,2427,1354,2,1,0,0.0,0
13090,flagged,z9632,tile_y2240_x896,9715,2483,1331,2,1,0,0.0,0
13090,control,z9632,tile_y2240_x896,9715,2513,1331,2,1,0,0.0,0
13091,flagged,z9632,tile_y2240_x896,9719,2438,1328,2,1,0,0.0,0
13091,control,z9632,tile_y2240_x896,9719,2468,1328,2,1,0,0.0,0
13092,flagged,z9632,tile_y2240_x896,9723,2420,1268,2,1,0,0.0,0
13092,control,z9632,tile_y2240_x896,9723,2450,1268,2,1,0,0.0,0
13093,flagged,z9632,tile_y2240_x896,9725,2474,1267,2,1,0,0.0,0
13093,control,z9632,tile_y2240_x896,9725,2504,1267,2,1,0,0.0,0
13094,flagged,z9632,tile_y2240_x896,9726,2541,1306,2,1,0,0.0,0
13094,control,z9632,tile_y2240_x896,9726,2571,1306,2,0,0,0.0,0
13095,flagged,z9632,tile_y2240_x896,9727,2549,1313,2,1,0,0.0,0
13095,control,z9632,tile_y2240_x896,9727,2579,1313,2,0,0,0.0,0
59,flagged,z10080,tile_y1344_x1344,10124,1748,1506,2,1,0,0.0,0
59,control,z10080,tile_y1344_x1344,10124,1778,1506,2,1,0,0.0,0
67,flagged,z10080,tile_y1344_x1344,10137,1566,1458,2,1,0,0.0,0
67,control,z10080,tile_y1344_x1344,10137,1596,1458,2,1,0,0.0,0
77,flagged,z10080,tile_y1344_x1344,10159,1602,1397,2,1,0,0.0,0
77,control,z10080,tile_y1344_x1344,10159,1632,1397,2,1,0,0.0,0
90,flagged,z10080,tile_y1344_x1344,10188,1777,1419,2,1,0,0.0,0
90,control,z10080,tile_y1344_x1344,10188,1807,1419,2,1,0,0.0,0
91,flagged,z10080,tile_y1344_x1344,10192,1564,1407,2,1,0,0.0,0
91,control,z10080,tile_y1344_x1344,10192,1594,1407,2,1,0,0.0,0
96,flagged,z10080,tile_y1344_x1344,10208,1565,1385,2,1,0,0.0,0
96,control,z10080,tile_y1344_x1344,10208,1595,1385,2,1,0,0.0,0
243,flagged,z10080,tile_y1344_x896,10116,1565,1194,2,1,0,0.0,0
243,control,z10080,tile_y1344_x896,10116,1595,1194,2,1,0,0.0,0
246,flagged,z10080,tile_y1344_x896,10122,1567,1258,2,1,0,0.0,0
246,control,z10080,tile_y1344_x896,10122,1597,1258,2,1,0,0.0,0
247,flagged,z10080,tile_y1344_x896,10127,1582,1211,2,1,0,0.0,0
247,control,z10080,tile_y1344_x896,10127,1612,1211,2,1,0,0.0,0
248,flagged,z10080,tile_y1344_x896,10128,1724,1191,2,1,0,0.0,0
248,control,z10080,tile_y1344_x896,10128,1754,1191,2,1,0,0.0,0
249,flagged,z10080,tile_y1344_x896,10131,1820,1308,2,1,0,0.0,0
249,control,z10080,tile_y1344_x896,10131,1850,1308,2,1,0,0.0,0
254,flagged,z10080,tile_y1344_x896,10140,1676,1231,2,1,0,0.0,0
254,control,z10080,tile_y1344_x896,10140,1706,1231,2,1,0,0.0,0
257,flagged,z10080,tile_y1344_x896,10148,1804,1079,2,1,1,0.0907,834838
257,control,z10080,tile_y1344_x896,10148,1834,1079,2,1,1,0.0907,834838
259,flagged,z10080,tile_y1344_x896,10151,1706,1179,2,1,0,0.0,0
259,control,z10080,tile_y1344_x896,10151,1736,1179,2,1,0,0.0,0
260,flagged,z10080,tile_y1344_x896,10154,1618,1048,2,1,0,0.0,0
260,control,z10080,tile_y1344_x896,10154,1648,1048,2,1,0,0.0,0
261,flagged,z10080,tile_y1344_x896,10157,1748,1233,2,1,0,0.0,0
261,control,z10080,tile_y1344_x896,10157,1778,1233,2,1,0,0.0,0
264,flagged,z10080,tile_y1344_x896,10173,1584,1370,2,1,0,0.0,0
264,control,z10080,tile_y1344_x896,10173,1614,1370,2,1,0,0.0,0
265,flagged,z10080,tile_y1344_x896,10176,1662,1320,1,1,0,0.0,0
265,control,z10080,tile_y1344_x896,10176,1692,1320,1,1,0,0.0,0
266,flagged,z10080,tile_y1344_x896,10178,1721,1190,2,1,0,0.0,0
266,control,z10080,tile_y1344_x896,10178,1751,1190,2,1,0,0.0,0
272,flagged,z10080,tile_y1344_x896,10188,1573,1265,1,1,0,0.0,0
272,control,z10080,tile_y1344_x896,10188,1603,1265,1,1,0,0.0,0
274,flagged,z10080,tile_y1344_x896,10191,1626,1052,2,1,0,0.0,0
274,control,z10080,tile_y1344_x896,10191,1656,1052,2,1,0,0.0,0
275,flagged,z10080,tile_y1344_x896,10195,1793,1254,2,1,0,0.0,0
275,control,z10080,tile_y1344_x896,10195,1823,1254,2,1,0,0.0,0
284,flagged,z10080,tile_y1344_x896,10214,1548,1234,2,1,0,0.0,0
284,control,z10080,tile_y1344_x896,10214,1578,1234,2,1,0,0.0,0
286,flagged,z10080,tile_y1344_x896,10215,1618,1337,2,1,0,0.0,0
286,control,z10080,tile_y1344_x896,10215,1648,1337,2,1,0,0.0,0
290,flagged,z10080,tile_y1344_x896,10218,1771,1038,2,1,1,0.0907,834838
290,control,z10080,tile_y1344_x896,10218,1801,1038,2,1,0,0.0,0
293,flagged,z10080,tile_y1344_x896,10230,1780,1104,2,1,1,0.0907,834838
293,control,z10080,tile_y1344_x896,10230,1810,1104,2,1,0,0.0,0
294,flagged,z10080,tile_y1344_x896,10231,1557,1032,2,1,0,0.0,0
294,control,z10080,tile_y1344_x896,10231,1587,1032,2,1,0,0.0,0
295,flagged,z10080,tile_y1344_x896,10233,1731,1103,2,1,0,0.0,0
295,control,z10080,tile_y1344_x896,10233,1761,1103,2,1,0,0.0,0
296,flagged,z10080,tile_y1344_x896,10233,1814,1367,2,1,0,0.0,0
296,control,z10080,tile_y1344_x896,10233,1844,1367,2,1,0,0.0,0
297,flagged,z10080,tile_y1344_x896,10234,1545,1236,2,1,0,0.0,0
297,control,z10080,tile_y1344_x896,10234,1575,1236,2,1,0,0.0,0
298,flagged,z10080,tile_y1344_x896,10236,1564,1373,2,1,0,0.0,0
298,control,z10080,tile_y1344_x896,10236,1594,1373,2,1,0,0.0,0
299,flagged,z10080,tile_y1344_x896,10236,1599,1093,2,1,0,0.0,0
299,control,z10080,tile_y1344_x896,10236,1629,1093,2,1,0,0.0,0
332,flagged,z10080,tile_y1792_x1344,10156,1995,1429,1,1,0,0.0,0
332,control,z10080,tile_y1792_x1344,10156,2025,1429,1,1,0,0.0,0
333,flagged,z10080,tile_y1792_x1344,10163,1899,1445,1,1,0,0.0,0
333,control,z10080,tile_y1792_x1344,10163,1929,1445,1,1,0,0.0,0
489,flagged,z10080,tile_y1792_x896,10192,1848,1105,1,1,1,0.0907,834838
489,control,z10080,tile_y1792_x896,10192,1878,1105,1,1,0,0.0,0
491,flagged,z10080,tile_y1792_x896,10234,1894,1073,1,1,0,0.0,0
491,control,z10080,tile_y1792_x896,10234,1924,1073,1,1,0,0.0,0
6407,flagged,z3584,tile_y1344_x1792,3625,1492,1916,2,1,0,0.0,0
6407,control,z3584,tile_y1344_x1792,3625,1522,1916,2,1,0,0.0,0
6410,flagged,z3584,tile_y1344_x1792,3629,1531,1992,2,1,1,0.0469,311448
6410,control,z3584,tile_y1344_x1792,3629,1561,1992,2,0,0,0.0,0
6411,flagged,z3584,tile_y1344_x1792,3635,1411,1904,2,1,0,0.0,0
6411,control,z3584,tile_y1344_x1792,3635,1441,1904,2,1,0,0.0,0
6412,flagged,z3584,tile_y1344_x1792,3635,1415,1948,2,1,0,0.0,0
6412,control,z3584,tile_y1344_x1792,3635,1445,1948,2,1,0,0.0,0
6428,flagged,z3584,tile_y1344_x1792,3667,1513,2023,2,1,0,0.0,0
6428,control,z3584,tile_y1344_x1792,3667,1543,2023,2,0,0,0.0,0
6429,flagged,z3584,tile_y1344_x1792,3668,1402,1851,2,1,0,0.0,0
6429,control,z3584,tile_y1344_x1792,3668,1432,1851,2,1,0,0.0,0
6439,flagged,z3584,tile_y1344_x1792,3687,1487,1875,1,1,0,0.0,0
6439,control,z3584,tile_y1344_x1792,3687,1517,1875,1,1,0,0.0,0
6842,flagged,z3584,tile_y896_x1344,3620,1224,1646,2,1,1,0.1248,828186
6842,control,z3584,tile_y896_x1344,3620,1254,1646,2,1,0,0.0,0
6843,flagged,z3584,tile_y896_x1344,3621,1219,1638,1,1,1,0.1248,828186
6843,control,z3584,tile_y896_x1344,3621,1249,1638,1,1,0,0.0,0
6845,flagged,z3584,tile_y896_x1344,3625,1237,1744,2,1,0,0.0,0
6845,control,z3584,tile_y896_x1344,3625,1267,1744,2,1,0,0.0,0
6847,flagged,z3584,tile_y896_x1344,3632,1340,1586,2,1,0,0.0,0
6847,control,z3584,tile_y896_x1344,3632,1370,1586,2,1,0,0.0,0
6848,flagged,z3584,tile_y896_x1344,3634,1242,1622,1,1,1,0.1248,828186
6848,control,z3584,tile_y896_x1344,3634,1272,1622,1,1,0,0.0,0
6850,flagged,z3584,tile_y896_x1344,3640,1356,1607,2,1,0,0.0,0
6850,control,z3584,tile_y896_x1344,3640,1386,1607,2,1,0,0.0,0
6851,flagged,z3584,tile_y896_x1344,3641,1258,1620,2,1,0,0.0,0
6851,control,z3584,tile_y896_x1344,3641,1288,1620,2,1,0,0.0,0
6852,flagged,z3584,tile_y896_x1344,3641,1258,1733,2,1,1,0.1248,828186
6852,control,z3584,tile_y896_x1344,3641,1288,1733,2,1,0,0.0,0
6853,flagged,z3584,tile_y896_x1344,3652,1285,1718,2,1,1,0.1248,828186
6853,control,z3584,tile_y896_x1344,3652,1315,1718,2,1,0,0.0,0
6854,flagged,z3584,tile_y896_x1344,3652,1352,1561,2,1,0,0.0,0
6854,control,z3584,tile_y896_x1344,3652,1382,1561,2,1,0,0.0,0
6857,flagged,z3584,tile_y896_x1344,3656,1275,1725,2,1,0,0.0,0
6857,control,z3584,tile_y896_x1344,3656,1305,1725,2,1,0,0.0,0
