slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision,scorable,predicted_agreement,mass_context
z10528,tile_y2240_x2240,10674,2346,2323,146,106,83,835,811,758,5.0,0.47,3,SPLIT,1,0.5386,0.9152
z10528,tile_y2240_x2240,10679,2334,2333,151,94,93,811,911,835,2.89,0.741,3,SPLIT,1,0.842,0.9973
z10528,tile_y2240_x2240,10684,2310,2366,156,70,126,852,854,876,4.0,0.393,3,SPLIT,1,0.8468,1.075
z10528,tile_y2240_x2240,10702,2272,2586,174,32,346,342,373,950,3.56,0.166,3,SPLIT,1,0.1027,0.8155
z10528,tile_y2240_x2240,10703,2310,2436,175,70,196,942,976,946,3.22,0.264,3,SPLIT,1,0.777,1.0501
z10528,tile_y2240_x2240,10704,2376,2376,176,136,136,925,998,1001,1.78,0.545,3,SPLIT,1,0.9165,1.1104
z10528,tile_y2240_x2240,10705,2301,2554,177,61,314,336,347,374,2.89,0.165,3,SPLIT,0,,
z10528,tile_y2240_x2240,10708,2277,2356,180,37,116,876,1003,983,2.89,0.494,3,SPLIT,1,0.9391,1.1388
z10528,tile_y2240_x2240,10710,2274,2445,182,34,205,968,926,930,2.0,0.672,3,SPLIT,1,0.8706,1.0837
z10528,tile_y2240_x2240,10712,2345,2478,184,105,238,361,993,1010,3.11,0.316,3,SPLIT,1,0.5496,0.9386
z10528,tile_y2240_x2240,10713,2334,2309,185,94,69,975,382,1000,2.89,0.113,3,SPLIT,1,0.873,1.301
z10528,tile_y2240_x2240,10713,2346,2294,185,106,54,1046,908,933,2.89,0.425,3,SPLIT,0,,
z10528,tile_y2240_x2240,10714,2275,2289,186,35,49,964,963,1071,2.0,0.32,3,SPLIT,1,0.6722,0.9828
z10528,tile_y2240_x2240,10717,2277,2579,189,37,339,378,342,365,2.11,0.483,3,SPLIT,1,0.1788,0.8482
z10528,tile_y2240_x2240,10722,2361,2322,194,121,82,1046,998,1006,4.22,0.402,3,SPLIT,1,0.9535,1.6513
z10528,tile_y2240_x2240,10724,2325,2365,196,85,125,1023,1029,987,2.22,0.439,3,SPLIT,1,0.936,1.3465
z10528,tile_y2240_x2240,10724,2364,2368,196,124,128,998,1001,925,1.67,0.579,3,SPLIT,1,0.9523,1.5332
z10528,tile_y2240_x2240,10724,2375,2436,196,135,196,370,387,352,2.33,0.257,3,SPLIT,1,0.0706,0.7847
z10528,tile_y2240_x2240,10725,2285,2357,197,45,117,987,876,1003,3.22,0.367,3,SPLIT,1,0.9508,1.2887
z10528,tile_y2240_x2240,10745,2278,2604,217,38,364,403,1103,1120,2.44,0.419,3,SPLIT,0,,
z10528,tile_y2240_x2240,10748,2321,2489,220,81,249,1092,993,411,2.44,0.467,3,SPLIT,1,0.9244,1.2037
z10528,tile_y2240_x2240,10751,2281,2414,223,41,174,1105,1128,1078,3.11,0.464,3,SPLIT,1,0.9405,1.1515
z10528,tile_y2240_x2240,10751,2297,2494,223,57,254,1092,413,1117,2.78,0.214,3,SPLIT,1,0.9532,1.2202
z10528,tile_y2240_x448,10563,2321,827,35,81,379,344,322,288,1.82,0.379,3,SPLIT,1,0.6936,0.9839
z10528,tile_y2240_x448,10566,2363,878,38,123,430,327,345,352,1.73,0.441,3,SPLIT,1,0.4323,0.8592
z10528,tile_y2240_x448,10571,2289,862,43,49,414,300,288,341,2.55,0.462,3,SPLIT,1,0.8835,1.066
z10528,tile_y2240_x448,10572,2479,892,44,239,444,18,395,73,2.73,0.407,3,SPLIT,1,0.5778,0.9276
z10528,tile_y2240_x448,10575,2332,853,47,92,405,325,290,358,2.91,0.277,3,SPLIT,1,0.6148,0.963
z10528,tile_y2240_x448,10577,2278,872,49,38,424,287,300,263,2.55,0.405,3,SPLIT,1,0.7923,1.0478
z10528,tile_y2240_x448,10580,2351,868,52,111,420,358,352,288,1.73,0.433,3,SPLIT,1,0.861,0.991
z10528,tile_y2240_x448,10589,2318,921,61,78,473,30,134,7,2.27,0.498,3,SPLIT,1,0.3224,0.8836
z10528,tile_y2240_x448,10591,2290,808,63,50,360,371,350,321,2.27,0.569,3,SPLIT,1,0.64,0.8925
z10528,tile_y2240_x448,10596,2335,735,68,95,287,65,158,123,1.64,0.935,3,SPLIT,1,0.1538,0.7885
z10528,tile_y2240_x448,10603,2407,868,75,167,420,362,427,402,3.55,0.184,3,SPLIT,1,0.1616,0.8577
z10528,tile_y2240_x448,10605,2431,850,77,191,402,385,332,459,2.45,0.173,3,SPLIT,1,0.1217,0.8785
z10528,tile_y2240_x448,10610,2420,868,82,180,420,402,362,459,1.73,0.426,3,SPLIT,1,0.52,0.8768
z10528,tile_y2240_x448,10615,2337,841,87,97,393,429,374,384,2.0,0.262,3,SPLIT,1,0.7711,0.9895
z10528,tile_y2240_x448,10616,2432,849,88,192,401,459,155,480,1.73,0.599,3,SPLIT,1,0.79,0.9532
z10528,tile_y2240_x448,10622,2291,862,94,51,414,419,452,391,3.64,0.367,3,SPLIT,1,0.8567,1.0004
z10528,tile_y2240_x448,10622,2411,905,94,171,457,416,481,456,3.0,0.413,3,SPLIT,1,0.6066,0.9482
z10528,tile_y2240_x448,10639,2374,888,111,134,440,470,525,449,2.18,0.298,3,SPLIT,1,0.6725,0.9726
z10528,tile_y2240_x448,10640,2323,901,112,83,453,505,518,532,2.36,0.449,3,SPLIT,1,0.8789,1.0411
z10528,tile_y2240_x448,10642,2428,883,114,188,435,508,509,489,2.36,0.528,3,SPLIT,1,0.9329,1.0895
z10528,tile_y2240_x448,10644,2386,856,116,146,408,564,489,184,2.36,0.145,3,SPLIT,1,0.4891,0.9859
z10528,tile_y2240_x448,10646,2331,828,118,91,380,504,454,197,2.0,0.779,3,SPLIT,1,0.7768,0.9571
z10528,tile_y2240_x448,10647,2413,880,119,173,432,489,553,564,2.82,0.444,3,SPLIT,1,0.894,1.0905
z10528,tile_y2240_x448,10656,2327,840,128,87,392,205,504,197,2.0,0.522,3,SPLIT,1,0.8398,0.9922
z10528,tile_y2240_x448,10656,2417,850,128,177,402,519,537,558,2.82,0.356,3,SPLIT,1,0.8623,1.0396
z10528,tile_y2240_x448,10658,2369,833,130,129,385,555,711,524,1.73,0.354,3,SPLIT,1,0.7949,1.0908
z10528,tile_y2240_x448,10660,2277,742,132,37,294,517,541,594,2.36,0.29,3,SPLIT,1,0.4289,0.915
z10528,tile_y2240_x448,10661,2281,813,133,41,365,580,575,542,1.91,0.456,3,SPLIT,1,0.8737,1.0789
z10528,tile_y2240_x448,10661,2308,805,133,68,357,576,581,707,1.64,0.411,3,SPLIT,1,0.8166,0.9914
z10528,tile_y2240_x448,10662,2374,896,134,134,448,583,631,470,2.45,0.378,3,SPLIT,1,0.8524,1.0101
z10528,tile_y2240_x448,10664,2311,873,136,71,425,560,540,532,1.73,0.604,3,SPLIT,0,,
z10528,tile_y2240_x448,10665,2303,757,137,63,309,517,707,448,2.36,0.484,3,SPLIT,1,0.8631,0.9979
z10528,tile_y2240_x448,10665,2368,863,137,128,415,215,555,598,2.36,0.276,3,SPLIT,1,0.5534,0.9997
z10528,tile_y2240_x448,10667,2285,806,139,45,358,581,610,542,1.64,0.248,3,SPLIT,1,0.9029,1.0833
z10528,tile_y2240_x448,10670,2275,758,142,35,310,707,595,528,2.18,0.319,3,SPLIT,1,0.7717,1.0067
z10528,tile_y2240_x448,10670,2378,830,142,138,382,524,555,641,2.64,0.444,3,SPLIT,1,0.9203,1.1225
z10528,tile_y2240_x448,10674,2305,856,146,65,408,540,593,554,2.64,0.356,3,SPLIT,1,0.9284,1.1131
z10528,tile_y2240_x448,10674,2360,872,146,120,424,200,696,212,1.64,0.479,3,SPLIT,0,,
z10528,tile_y2240_x448,10682,2395,879,154,155,431,711,684,625,4.45,0.345,3,SPLIT,1,0.6591,1.0437
z10528,tile_y2240_x448,10700,2373,922,172,133,474,681,697,631,1.82,0.222,3,SPLIT,1,0.8522,1.0738
z10528,tile_y2240_x448,10711,2318,827,183,78,379,715,707,722,2.27,0.296,3,SPLIT,1,0.65,1.1398
z10528,tile_y2240_x448,10711,2389,878,183,149,430,749,687,684,2.45,0.219,3,SPLIT,1,0.6659,0.974
z10528,tile_y2240_x448,10718,2337,877,190,97,429,670,671,752,4.27,0.206,3,SPLIT,1,0.9641,1.3817
z10528,tile_y2240_x448,10720,2300,925,192,60,477,705,733,727,3.0,0.106,3,SPLIT,1,0.9356,1.5658
z10528,tile_y2240_x896,10562,2285,1117,34,45,221,183,263,20,2.0,0.341,3,SPLIT,1,0.5413,0.8894
z10528,tile_y2240_x896,10567,2516,1373,39,276,477,926,1095,1005,2.08,0.351,3,SPLIT,1,0.9289,1.2136
z10528,tile_y2240_x896,10575,2510,1365,47,270,469,1095,926,1122,1.77,0.512,3,SPLIT,1,0.9261,1.1418
z10528,tile_y2240_x896,10579,2422,1227,51,182,331,1118,1069,1191,2.0,0.238,3,SPLIT,1,0.7675,1.0565
z10528,tile_y2240_x896,10582,2418,1201,54,178,305,1148,1205,1088,1.85,0.298,3,SPLIT,1,0.8028,1.0564
z10528,tile_y2240_x896,10583,2354,1145,55,114,249,1132,1126,1055,2.0,0.241,3,SPLIT,1,0.7085,0.9683
z10528,tile_y2240_x896,10590,2489,1233,62,249,337,1141,414,1236,2.38,0.264,3,SPLIT,1,0.8471,1.0579
z10528,tile_y2240_x896,10593,2430,1240,65,190,344,1118,1148,1191,2.08,0.435,3,SPLIT,1,0.8991,1.0607
z10528,tile_y2240_x896,10603,2388,1090,75,148,194,1216,1250,1283,2.38,0.347,3,SPLIT,1,0.8302,1.0475
z10528,tile_y2240_x896,10605,2477,1317,77,237,421,1338,1235,1277,2.23,0.598,3,SPLIT,1,0.9751,1.2496
z10528,tile_y2240_x896,10609,2444,1154,81,204,258,1322,1246,1353,1.62,0.321,3,SPLIT,1,0.9339,1.1575
z10528,tile_y2240_x896,10610,2496,1351,82,256,455,1378,1360,1319,2.0,0.552,3,SPLIT,1,0.9777,1.4566
z10528,tile_y2240_x896,10613,2287,963,85,47,67,1136,292,1339,2.08,0.221,3,SPLIT,1,0.6958,1.0078
z10528,tile_y2240_x896,10617,2380,1261,89,140,365,255,465,523,1.85,0.203,3,SPLIT,1,0.4005,0.91
z10528,tile_y2240_x896,10626,2350,1165,98,110,269,485,574,551,1.62,0.109,3,SPLIT,0,,
z10528,tile_y2240_x896,10628,2449,1100,100,209,204,1329,1362,1234,2.08,0.164,3,SPLIT,1,0.8723,1.1201
z10528,tile_y2240_x896,10629,2494,1250,101,254,354,1407,1363,1347,2.0,0.593,3,SPLIT,1,0.9602,1.2526
z10528,tile_y2240_x896,10630,2412,1331,102,172,435,495,58,467,2.0,0.121,3,SPLIT,0,,
z10528,tile_y2240_x896,10634,2483,1078,106,243,182,1514,563,1436,2.0,0.39,3,SPLIT,0,,
z10528,tile_y2240_x896,10640,2308,1131,112,68,235,383,1501,604,1.77,0.327,3,SPLIT,1,0.638,0.9609
z10528,tile_y2240_x896,10640,2383,1097,112,143,201,1454,1216,565,2.23,0.304,3,SPLIT,1,0.811,1.0242
z10528,tile_y2240_x896,10642,2316,1168,114,76,272,1511,1678,1501,2.0,0.432,3,SPLIT,1,0.8928,1.0638
z10528,tile_y2240_x896,10642,2324,1216,114,84,320,1574,1573,1520,2.0,0.417,3,SPLIT,1,0.8223,0.9978
z10528,tile_y2240_x896,10643,2303,944,115,63,48,1532,1432,1452,2.0,0.441,3,SPLIT,1,0.7951,0.9959
z10528,tile_y2240_x896,10645,2344,1206,117,104,310,255,605,1643,1.69,0.206,3,SPLIT,1,0.5012,0.9258
z10528,tile_y2240_x896,10650,2485,1035,122,245,139,1568,1545,1981,1.69,0.396,3,SPLIT,1,0.8647,1.0413
z10528,tile_y2240_x896,10655,2456,1017,127,216,121,1568,1705,1498,1.85,0.301,3,SPLIT,1,0.8562,1.0366
z10528,tile_y2240_x896,10659,2407,1371,131,167,475,629,582,667,2.54,0.189,3,SPLIT,1,0.1746,0.8471
z10528,tile_y2240_x896,10662,2448,1051,134,208,155,1711,1598,1684,2.0,0.372,3,SPLIT,1,0.9109,1.121
z10528,tile_y2240_x896,10666,2397,1176,138,157,280,1632,659,1876,1.77,0.304,3,SPLIT,1,0.7326,0.9842
z10528,tile_y2240_x896,10666,2417,1134,138,177,238,1554,1625,1622,2.31,0.345,3,SPLIT,1,0.8358,1.0204
z10528,tile_y2240_x896,10667,2309,1296,139,69,400,1718,1743,1892,2.0,0.481,3,SPLIT,1,0.7837,0.9455
z10528,tile_y2240_x896,10669,2515,1335,141,275,439,2056,1707,1750,2.85,0.314,3,SPLIT,1,0.9422,1.5306
z10528,tile_y2240_x896,10670,2279,1261,142,39,365,1718,1699,1638,1.62,0.597,3,SPLIT,1,0.9099,1.025
z10528,tile_y2240_x896,10673,2342,1258,145,102,362,1865,1718,1527,1.69,0.491,3,SPLIT,1,0.803,0.9912
z10528,tile_y2240_x896,10678,2375,928,150,135,32,1764,1869,1856,2.0,0.475,3,SPLIT,1,0.9455,1.1969
z10528,tile_y2240_x896,10680,2465,983,152,225,87,1981,1796,1731,1.92,0.212,3,SPLIT,1,0.5614,0.9772
z10528,tile_y2240_x896,10696,2434,1256,168,194,360,2055,1979,2135,2.0,0.142,3,SPLIT,1,0.9287,1.312
z10528,tile_y2240_x896,10697,2403,1109,169,163,213,2066,2367,2078,2.08,0.359,3,SPLIT,1,0.9503,1.2873
z10528,tile_y2240_x896,10698,2410,1224,170,170,328,2017,2054,2319,2.08,0.464,3,SPLIT,1,0.9672,1.2765
z10528,tile_y2240_x896,10699,2402,1288,171,162,392,2004,2175,1989,2.08,0.294,3,SPLIT,1,0.8703,1.0662
z10528,tile_y2240_x896,10701,2308,1309,173,68,413,2140,2022,2217,1.62,0.415,3,SPLIT,1,0.8028,0.9726
z10528,tile_y2240_x896,10702,2461,1138,174,221,242,2192,2032,2136,2.77,0.338,3,SPLIT,1,0.896,1.0803
z10528,tile_y2240_x896,10705,2382,1031,177,142,135,2203,1826,2172,2.15,0.341,3,SPLIT,1,0.9038,1.1094
z10528,tile_y2240_x896,10709,2422,978,181,182,82,2068,2204,2452,2.46,0.232,3,SPLIT,1,0.8409,1.0541
z10528,tile_y2240_x896,10715,2360,1188,187,120,292,2090,2319,2469,1.62,0.569,3,SPLIT,1,0.7925,1.3477
z10528,tile_y2240_x896,10715,2383,1349,187,143,453,2232,2373,2285,2.31,0.361,3,SPLIT,1,0.9571,1.3791
z10528,tile_y2240_x896,10716,2301,979,188,61,83,2260,2387,2201,2.15,0.327,3,SPLIT,1,0.9556,1.2581
z10528,tile_y2240_x896,10723,2285,956,195,45,60,2260,2329,2075,2.08,0.659,3,SPLIT,1,0.9301,1.2886
z10528,tile_y2240_x896,10725,2318,1242,197,78,346,2118,2484,1865,2.54,0.535,3,SPLIT,1,0.8732,1.1566
z10528,tile_y2240_x896,10725,2368,1206,197,128,310,2295,2469,2319,2.08,0.44,3,SPLIT,1,0.9632,1.4604
z10528,tile_y2240_x896,10726,2385,1069,198,145,173,846,2346,2173,1.62,0.451,3,SPLIT,1,0.8832,1.1874
z10528,tile_y2240_x896,10727,2426,957,199,186,61,2383,2296,1935,2.0,0.322,3,SPLIT,1,0.8505,1.0572
z10528,tile_y448_x1344,10676,926,1427,148,478,83,42,43,76,2.6,0.159,3,SPLIT,1,0.4255,0.9624
z10528,tile_y448_x1344,10697,910,1441,169,462,97,237,232,278,2.9,0.547,3,SPLIT,1,0.882,1.1621
z10528,tile_y448_x1344,10700,907,1582,172,459,238,73,230,241,3.0,0.128,3,SPLIT,1,0.8732,1.1386
z10528,tile_y448_x1344,10701,917,1503,173,469,159,232,255,234,2.8,0.424,3,SPLIT,1,0.9015,1.0698
z10528,tile_y448_x1344,10702,898,1413,174,450,69,239,258,278,2.6,0.411,3,SPLIT,1,0.907,1.1502
z10528,tile_y448_x1344,10702,914,1474,174,466,130,232,275,237,4.9,0.209,3,SPLIT,1,0.9319,1.1573
z10528,tile_y448_x1344,10704,912,1527,176,464,183,246,229,250,1.8,0.433,3,SPLIT,1,0.8874,1.1438
z10528,tile_y448_x1344,10708,912,1527,180,464,183,250,229,232,1.8,0.478,3,SPLIT,1,0.9397,1.1513
z10528,tile_y448_x1344,10710,883,1467,182,435,123,226,80,232,2.6,0.599,3,SPLIT,1,0.9486,1.2344
z10528,tile_y448_x1344,10719,891,1542,191,443,198,270,283,250,4.2,0.659,3,SPLIT,1,0.9104,1.2021
z10528,tile_y448_x1344,10725,903,1539,197,455,195,250,274,287,2.4,0.413,3,SPLIT,1,0.9247,1.1779
z10528,tile_y448_x1344,10728,925,1656,200,477,312,302,331,300,4.7,0.427,3,SPLIT,1,0.8963,1.0607
z10528,tile_y448_x1344,10738,905,1567,210,457,223,335,332,375,2.8,0.505,3,SPLIT,1,0.9509,1.151
z10528,tile_y448_x1344,10739,909,1399,211,461,55,307,278,329,2.3,0.323,3,SPLIT,1,0.8341,1.0886
z10528,tile_y448_x1344,10740,925,1691,212,477,347,105,330,350,1.7,0.33,3,SPLIT,1,0.8478,1.1519
z10528,tile_y448_x1344,10744,895,1616,216,447,272,322,335,360,2.6,0.486,3,SPLIT,1,0.9061,1.0139
z10528,tile_y448_x1344,10745,902,1564,217,454,220,375,352,332,2.6,0.267,3,SPLIT,1,0.8559,1.1273
z10528,tile_y448_x1344,10749,898,1562,221,450,218,358,332,417,2.3,0.319,3,SPLIT,1,0.8533,1.1417
z10528,tile_y448_x1344,10751,907,1524,223,459,180,355,274,309,2.4,0.661,3,SPLIT,1,0.9129,1.0476
z10528,tile_y448_x896,10679,926,1243,151,478,347,70,49,239,3.71,0.357,3,SPLIT,1,0.6154,1.0211
z10528,tile_y448_x896,10686,892,1279,158,444,383,249,236,252,2.14,0.361,3,SPLIT,1,0.5225,0.9309
z10528,tile_y448_x896,10692,925,1265,164,477,369,246,239,272,2.71,0.301,3,SPLIT,1,0.522,0.9393
z10528,tile_y448_x896,10700,915,1347,172,467,451,273,254,244,3.43,0.297,3,SPLIT,1,0.8596,1.0626
z10528,tile_y448_x896,10725,907,1089,197,459,193,92,108,91,2.57,0.621,3,SPLIT,1,0.3242,0.9046
z10528,tile_y448_x896,10739,901,1040,211,453,144,108,131,329,2.0,0.176,3,SPLIT,1,0.6957,1.0348
z10528,tile_y448_x896,10742,926,1010,214,478,114,333,359,375,4.0,0.362,3,SPLIT,1,0.9616,1.276
z10528,tile_y896_x1344,10560,1043,1697,32,147,353,408,25,442,1.89,0.252,3,SPLIT,0,,
z10528,tile_y896_x1344,10563,1271,1817,35,375,473,2135,2231,2104,1.78,0.32,3,SPLIT,1,0.8454,1.0792
z10528,tile_y896_x1344,10570,1233,1487,42,337,143,2204,544,2358,2.33,0.256,3,SPLIT,1,0.0816,0.817
z10528,tile_y896_x1344,10571,1342,1629,43,446,285,2214,2246,2322,3.0,0.332,3,SPLIT,1,0.3029,0.8813
z10528,tile_y896_x1344,10572,1358,1795,44,462,451,2248,2132,361,2.11,0.231,3,SPLIT,1,0.3197,0.9175
z10528,tile_y896_x1344,10574,1189,1553,46,293,209,403,2062,2195,2.0,0.217,3,SPLIT,1,0.1483,0.8363
z10528,tile_y896_x1344,10575,1302,1557,47,406,213,2199,91,2189,2.89,0.584,3,SPLIT,0,,
z10528,tile_y896_x1344,10579,1192,1771,51,296,427,2257,2117,2275,2.67,0.51,3,SPLIT,1,0.7515,0.9991
z10528,tile_y896_x1344,10580,1307,1594,52,411,250,2328,2229,2321,1.89,0.667,3,SPLIT,1,0.8006,1.0052
z10528,tile_y896_x1344,10581,1090,1657,53,194,313,611,545,358,2.22,0.369,3,SPLIT,0,,
z10528,tile_y896_x1344,10581,1246,1436,53,350,92,283,511,652,2.0,0.16,3,SPLIT,0,,
z10528,tile_y896_x1344,10582,1199,1586,54,303,242,2334,2175,2381,2.11,0.814,3,SPLIT,0,,
z10528,tile_y896_x1344,10583,1333,1616,55,437,272,2271,2159,2384,2.33,0.393,3,SPLIT,1,0.7094,0.9466
z10528,tile_y896_x1344,10584,1207,1740,56,311,396,423,2297,2128,2.78,0.283,3,SPLIT,1,0.4295,0.9122
z10528,tile_y896_x1344,10584,1318,1666,56,422,322,2312,2200,2513,2.78,0.452,3,SPLIT,1,0.5268,0.9098
z10528,tile_y896_x1344,10588,1278,1649,60,382,305,547,70,2382,2.56,0.253,3,SPLIT,1,0.454,0.9632
z10528,tile_y896_x1344,10589,1167,1618,61,271,274,2378,2074,2256,2.44,0.233,3,SPLIT,1,0.5206,0.9725
z10528,tile_y896_x1344,10589,1373,1520,61,477,176,2329,2362,2280,2.89,0.47,3,SPLIT,1,0.8891,1.0977
z10528,tile_y896_x1344,10592,1162,1697,64,266,353,482,458,48,2.0,0.167,3,SPLIT,1,0.1254,0.8599
z10528,tile_y896_x1344,10594,986,1500,66,90,156,2287,2490,2331,3.67,0.322,3,SPLIT,1,0.2656,0.8778
z10528,tile_y896_x1344,10594,1331,1590,66,435,246,2425,2483,2159,5.22,0.609,3,SPLIT,1,0.6967,1.0098
z10528,tile_y896_x1344,10597,1000,1682,69,104,338,617,263,8,4.11,0.128,3,SPLIT,1,0.0672,0.7979
z10528,tile_y896_x1344,10598,1190,1382,70,294,38,443,396,651,2.89,0.462,3,SPLIT,0,,
z10528,tile_y896_x1344,10600,1315,1613,72,419,269,2424,2491,2400,1.89,0.52,3,SPLIT,0,,
z10528,tile_y896_x1344,10605,1203,1776,77,307,432,596,697,527,1.89,0.348,3,SPLIT,1,0.1516,0.8362
z10528,tile_y896_x1344,10608,1007,1718,80,111,374,617,812,400,1.67,0.197,3,SPLIT,1,0.0649,0.7964
z10528,tile_y896_x1344,10611,964,1438,83,68,94,2966,2495,2501,1.89,0.447,3,SPLIT,1,0.6485,0.993
z10528,tile_y896_x1344,10614,957,1394,86,61,50,2966,2495,2626,2.89,0.214,3,SPLIT,1,0.7127,0.9911
z10528,tile_y896_x1344,10614,1338,1469,86,442,125,2450,2684,2419,1.89,0.325,3,SPLIT,1,0.8609,1.0812
z10528,tile_y896_x1344,10616,1058,1431,88,162,87,409,814,772,2.89,0.117,3,SPLIT,1,0.4103,0.9786
z10528,tile_y896_x1344,10619,1208,1808,91,312,464,714,715,602,2.67,0.316,3,SPLIT,1,0.0871,0.7804
z10528,tile_y896_x1344,10620,1356,1416,92,460,72,2667,835,2520,1.67,0.303,3,SPLIT,1,0.3094,0.885
z10528,tile_y896_x1344,10621,1264,1723,93,368,379,2628,2698,2709,3.11,0.227,3,SPLIT,1,0.9345,1.2276
z10528,tile_y896_x1344,10621,1356,1511,93,460,167,817,2526,2573,2.22,0.309,3,SPLIT,1,0.506,0.9289
z10528,tile_y896_x1344,10624,1286,1734,96,390,390,2701,2634,2749,3.11,0.483,3,SPLIT,1,0.91,1.1185
z10528,tile_y896_x1344,10627,1187,1506,99,291,162,798,823,587,2.0,0.322,3,SPLIT,1,0.0911,0.7905
z10528,tile_y896_x1344,10628,1063,1463,100,167,119,772,815,409,1.78,0.266,3,SPLIT,1,0.1203,0.8089
z10528,tile_y896_x1344,10631,1267,1551,103,371,207,2697,671,890,2.89,0.199,3,SPLIT,1,0.3443,0.8918
z10528,tile_y896_x1344,10633,1205,1772,105,309,428,697,827,730,2.89,0.209,3,SPLIT,1,0.0666,0.7639
z10528,tile_y896_x1344,10633,1240,1547,105,344,203,2697,2686,2776,2.11,0.257,3,SPLIT,1,0.3161,0.9042
z10528,tile_y896_x1344,10637,1325,1760,109,429,416,2734,2664,2795,2.78,0.36,3,SPLIT,1,0.8866,1.0742
z10528,tile_y896_x1344,10641,1204,1422,113,308,78,563,838,1011,1.89,0.328,3,SPLIT,1,0.0689,0.7729
z10528,tile_y896_x1344,10646,1325,1812,118,429,468,2778,2754,2896,2.44,0.471,3,SPLIT,1,0.878,1.0165
z10528,tile_y896_x1344,10648,1273,1669,120,377,325,2835,2930,2750,2.22,0.228,3,SPLIT,1,0.9117,1.3333
z10528,tile_y896_x1344,10651,1181,1588,123,285,244,2939,2747,926,2.33,0.274,3,SPLIT,1,0.4086,0.9993
z10528,tile_y896_x1344,10651,1283,1751,123,387,407,2811,2701,3000,2.78,0.353,3,SPLIT,1,0.7872,1.0305
z10528,tile_y896_x1344,10655,1172,1680,127,276,336,3010,2881,2844,3.11,0.307,3,SPLIT,1,0.8578,1.0866
z10528,tile_y896_x1344,10659,1316,1768,131,420,424,2977,2828,3107,2.44,0.426,3,SPLIT,1,0.8318,1.0124
z10528,tile_y896_x1344,10660,1325,1721,132,429,377,2955,2743,2785,4.22,0.457,3,SPLIT,1,0.7871,0.9661
z10528,tile_y896_x1344,10660,1364,1729,132,468,385,3119,2980,2923,2.89,0.558,3,SPLIT,1,0.9136,1.1276
z10528,tile_y896_x1344,10665,1063,1489,137,167,145,1105,1075,998,2.0,0.326,3,SPLIT,0,,
z10528,tile_y896_x1344,10665,1103,1534,137,207,190,1090,1064,959,2.67,0.115,3,SPLIT,1,0.0566,0.7862
z10528,tile_y896_x1344,10665,1347,1462,137,451,118,868,869,1069,3.11,0.353,3,SPLIT,1,0.3989,0.8985
z10528,tile_y896_x1344,10669,1272,1440,141,376,96,3001,2947,2906,2.11,0.372,3,SPLIT,1,0.1433,0.8472
z10528,tile_y896_x1344,10669,1292,1710,141,396,366,3083,2994,3138,3.56,0.495,3,SPLIT,1,0.8725,1.0318
z10528,tile_y896_x1344,10669,1352,1653,141,456,309,2978,2949,3121,2.33,0.553,3,SPLIT,1,0.8606,1.1216
z10528,tile_y896_x1344,10670,1367,1818,142,471,474,3018,3085,3131,2.0,0.626,3,SPLIT,1,0.9387,1.0817
z10528,tile_y896_x1344,10671,953,1710,143,57,366,1006,987,1221,2.44,0.426,3,SPLIT,0,,
z10528,tile_y896_x1344,10671,1279,1420,143,383,76,3151,2976,3001,3.44,0.362,3,SPLIT,1,0.3817,0.8772
z10528,tile_y896_x1344,10672,1019,1570,144,123,226,3042,2968,2992,3.56,0.462,3,SPLIT,1,0.2857,0.867
z10528,tile_y896_x1344,10672,1298,1820,144,402,476,1147,2896,2962,2.89,0.189,3,SPLIT,0,,
z10528,tile_y896_x1344,10682,1013,1449,154,117,105,3079,3231,3052,2.11,0.151,3,SPLIT,1,0.2206,0.8989
z10528,tile_y896_x1344,10685,1302,1772,157,406,428,3107,1126,3223,2.33,0.451,3,SPLIT,1,0.2362,0.8297
z10528,tile_y896_x1344,10692,1354,1456,164,458,112,1256,868,869,3.22,0.576,3,SPLIT,1,0.4537,0.9278
z10528,tile_y896_x1344,10694,1084,1604,166,188,260,1035,1304,1137,3.11,0.154,3,SPLIT,1,0.1258,0.8992
z10528,tile_y896_x1344,10695,936,1505,167,40,161,3175,3294,3176,2.11,0.324,3,SPLIT,1,0.6699,1.0304
z10528,tile_y896_x1344,10696,1367,1718,168,471,374,3199,3341,3264,1.89,0.53,3,SPLIT,1,0.8745,1.0391
z10528,tile_y896_x1344,10697,974,1557,169,78,213,3154,3228,3135,1.89,0.391,3,SPLIT,1,0.866,1.0411
z10528,tile_y896_x1344,10699,1008,1739,171,112,395,1276,1242,3270,2.22,0.257,3,SPLIT,1,0.1772,0.8765
z10528,tile_y896_x1344,10706,1036,1820,178,140,476,1222,1053,1074,2.11,0.289,3,SPLIT,1,0.0843,0.8193
z10528,tile_y896_x1344,10708,1186,1614,180,290,270,1364,1438,2944,1.89,0.164,3,SPLIT,0,,
z10528,tile_y896_x1344,10709,1038,1444,181,142,100,3440,3309,3172,2.89,0.419,3,SPLIT,1,0.4815,0.9037
z10528,tile_y896_x1344,10710,1361,1656,182,465,312,3330,3418,3225,1.89,0.275,3,SPLIT,1,0.3762,0.8959
z10528,tile_y896_x1344,10715,1375,1645,187,479,301,3418,3458,3265,2.89,0.535,3,SPLIT,1,0.7397,0.9933
