slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision
z1568,tile_y1792_x448,1614,2214,856,46,422,408,178,1236,1213,4.83,0.194,1,SPLIT
z1568,tile_y1792_x448,1616,2187,815,48,395,367,1295,1309,1330,6.86,0.257,2,SPLIT
z1568,tile_y1792_x448,1617,1838,611,49,46,163,184,170,208,5.67,0.368,1,SPLIT
z1568,tile_y1792_x448,1620,2116,836,52,324,388,1440,1279,1278,4.14,0.392,2,SPLIT
z1568,tile_y1792_x448,1621,2130,896,53,338,448,1315,1284,1233,2.0,0.426,2,SPLIT
z1568,tile_y1792_x448,1626,2238,885,58,446,437,1269,1369,1425,5.83,0.541,1,SPLIT
z1568,tile_y1792_x448,1631,1988,766,63,196,318,175,197,370,3.29,0.296,2,SPLIT
z1568,tile_y1792_x448,1635,2136,879,67,344,431,1441,1284,1454,4.29,0.358,2,SPLIT
z1568,tile_y1792_x448,1643,2147,894,75,355,446,1454,1448,1441,7.83,0.458,1,SPLIT
z1568,tile_y1792_x448,1644,2004,749,76,212,301,396,197,175,2.29,0.736,2,SPLIT
z1568,tile_y1792_x448,1648,1925,820,80,133,372,333,340,450,1.71,0.192,2,SPLIT
z1568,tile_y1792_x448,1651,1855,498,83,63,50,1499,1458,1406,2.29,0.438,2,SPLIT
z1568,tile_y1792_x448,1657,2121,512,89,329,64,382,343,263,3.29,0.107,2,SPLIT
z1568,tile_y1792_x448,1659,2234,754,91,442,306,404,395,1478,1.71,0.154,2,SPLIT
z1568,tile_y1792_x448,1660,1876,673,92,84,225,131,447,285,2.0,0.207,2,SPLIT
z1568,tile_y1792_x448,1660,1921,736,92,129,288,418,216,368,1.71,0.367,2,SPLIT
z1568,tile_y1792_x448,1660,2140,805,92,348,357,1466,1498,1279,5.0,0.493,1,SPLIT
z1568,tile_y1792_x448,1663,1850,644,95,58,196,441,267,379,1.86,0.14,2,SPLIT
z1568,tile_y1792_x448,1664,2142,854,96,350,406,1395,1490,1455,2.57,0.454,2,SPLIT
z1568,tile_y1792_x448,1665,1859,527,97,67,79,1499,1449,1480,4.29,0.33,2,SPLIT
z1568,tile_y1792_x448,1667,1846,484,99,54,36,1474,1499,1452,3.0,0.401,2,SPLIT
z1568,tile_y1792_x448,1679,1994,612,111,202,164,468,375,352,2.0,0.228,2,SPLIT
z1568,tile_y1792_x448,1682,2217,759,114,425,311,403,534,552,2.14,0.628,2,SPLIT
z1568,tile_y1792_x448,1684,1869,845,116,77,397,495,540,466,2.29,0.244,2,SPLIT
z1568,tile_y1792_x448,1684,2063,545,116,271,97,589,675,723,2.29,0.71,2,SPLIT
z1568,tile_y1792_x448,1687,2070,506,119,278,58,502,204,589,1.86,0.877,2,SPLIT
z1568,tile_y1792_x448,1687,2171,855,119,379,407,492,443,1522,2.57,0.207,2,SPLIT
z1568,tile_y1792_x448,1689,2185,864,121,393,416,443,492,519,4.29,0.152,2,SPLIT
z1568,tile_y1792_x448,1689,2221,747,121,429,299,534,552,403,2.29,0.504,2,SPLIT
z1568,tile_y1792_x448,1691,2163,841,123,371,393,1522,1530,492,1.86,0.338,2,SPLIT
z1568,tile_y1792_x448,1692,2147,777,124,355,329,416,556,581,3.57,0.121,2,SPLIT
z1568,tile_y1792_x448,1696,2257,725,128,465,277,1556,1520,1524,1.71,0.274,2,SPLIT
z1568,tile_y1792_x448,1706,2163,742,138,371,294,403,577,416,4.0,0.23,2,SPLIT
z1568,tile_y1792_x448,1712,2167,715,144,375,267,577,583,672,2.57,0.138,2,SPLIT
z1568,tile_y1792_x448,1716,1963,682,148,171,234,619,397,667,2.0,0.365,2,SPLIT
z1568,tile_y1792_x448,1716,2088,806,148,296,358,416,503,478,2.43,0.312,2,SPLIT
z1568,tile_y1792_x448,1718,2234,754,150,442,306,1681,1567,1634,4.43,0.271,2,SPLIT
z1568,tile_y1792_x448,1720,2144,698,152,352,250,671,582,577,1.86,0.211,2,SPLIT
z1568,tile_y1792_x448,1720,2177,903,152,385,455,651,473,443,1.86,0.378,2,SPLIT
z1568,tile_y1792_x448,1721,2158,497,153,366,49,1582,1696,1591,3.29,0.535,2,SPLIT
z1568,tile_y1792_x448,1730,2183,683,162,391,235,1706,627,577,1.86,0.383,2,SPLIT
z1568,tile_y1792_x448,1732,2226,620,164,434,172,661,718,618,3.71,0.23,2,SPLIT
z1568,tile_y1792_x448,1732,2251,513,164,459,65,1727,1627,1668,1.86,0.137,2,SPLIT
z1568,tile_y1792_x448,1734,2168,610,166,376,162,1669,611,1631,3.86,0.232,2,SPLIT
z1568,tile_y1792_x448,1738,2116,496,170,324,48,724,1673,1696,1.71,0.217,2,SPLIT
z1568,tile_y1792_x448,1741,2169,746,173,377,298,715,655,403,3.0,0.638,2,SPLIT
z1568,tile_y1792_x448,1745,2142,481,177,350,33,1696,1740,1578,2.57,0.331,2,SPLIT
z1568,tile_y1792_x448,1746,2163,699,178,371,251,757,577,689,1.86,0.337,2,SPLIT
z1568,tile_y1792_x448,1747,2181,914,179,389,466,469,473,660,3.14,0.148,2,SPLIT
z1568,tile_y1792_x448,1751,2233,664,183,441,216,1694,1759,1652,5.33,0.462,1,SPLIT
z1568,tile_y1792_x448,1759,2087,631,191,295,183,833,755,723,3.71,0.421,2,SPLIT
z1568,tile_y1792_x448,1762,2160,601,194,368,153,761,1669,725,2.29,0.294,2,SPLIT
z1568,tile_y1792_x448,1767,2149,757,199,357,309,655,968,403,1.86,0.201,2,SPLIT
z1568,tile_y1792_x448,1769,2000,700,201,208,252,602,497,396,1.86,0.751,2,SPLIT
z1568,tile_y1792_x448,1770,2194,784,202,402,336,403,846,843,4.29,0.352,2,SPLIT
z1568,tile_y1792_x448,1771,2034,653,203,242,205,748,916,768,2.86,0.604,2,SPLIT
z1568,tile_y1792_x448,1775,2179,673,207,387,225,1707,1781,1724,4.0,0.28,2,SPLIT
z1568,tile_y1792_x448,1778,2168,655,210,376,207,1707,1742,1784,4.29,0.501,2,SPLIT
z1568,tile_y1792_x448,1783,2119,804,215,327,356,876,833,879,2.14,0.245,2,SPLIT
z1568,tile_y1792_x448,1785,1888,616,217,96,168,848,905,392,1.86,0.369,2,SPLIT
z1568,tile_y1792_x448,1786,2231,792,218,439,344,811,926,956,2.71,0.255,2,SPLIT
z1568,tile_y1792_x448,1788,1935,727,220,143,279,857,784,869,2.71,0.576,2,SPLIT
z1568,tile_y1792_x896,1600,1977,1097,32,185,201,358,370,244,3.33,0.132,2,SPLIT
z1568,tile_y1792_x896,1601,2169,1220,33,377,324,117,113,272,2.17,0.309,2,SPLIT
z1568,tile_y1792_x896,1603,1836,1116,35,44,220,175,292,11,4.33,0.265,2,SPLIT
z1568,tile_y1792_x896,1606,2009,976,38,217,80,57,311,193,4.33,0.316,2,SPLIT
z1568,tile_y1792_x896,1608,2191,1196,40,399,300,113,308,156,2.33,0.238,2,SPLIT
z1568,tile_y1792_x896,1609,2023,1013,41,231,117,358,328,307,5.0,0.445,1,SPLIT
z1568,tile_y1792_x896,1609,2146,1123,41,354,227,319,316,365,2.67,0.431,2,SPLIT
z1568,tile_y1792_x896,1613,2180,1175,45,388,279,113,371,326,4.33,0.162,2,SPLIT
z1568,tile_y1792_x896,1614,2133,960,46,341,64,366,1210,1251,3.5,0.248,2,SPLIT
z1568,tile_y1792_x896,1615,2160,1168,47,368,272,113,385,415,2.83,0.146,2,SPLIT
z1568,tile_y1792_x896,1616,2255,1346,48,463,450,367,1220,1236,2.83,0.236,2,SPLIT
z1568,tile_y1792_x896,1617,2095,1084,49,303,188,364,402,204,2.17,0.485,2,SPLIT
z1568,tile_y1792_x896,1618,2207,1024,50,415,128,1248,1134,1282,2.17,0.422,2,SPLIT
z1568,tile_y1792_x896,1619,2169,1072,51,377,176,1211,1142,1287,3.67,0.504,2,SPLIT
z1568,tile_y1792_x896,1623,2122,1148,55,330,252,376,470,305,2.83,0.484,2,SPLIT
z1568,tile_y1792_x896,1624,2229,1067,56,437,171,1359,1229,1140,4.33,0.445,2,SPLIT
z1568,tile_y1792_x896,1625,2135,1180,57,343,284,385,410,388,2.17,0.207,2,SPLIT
z1568,tile_y1792_x896,1628,2149,1069,60,357,173,1287,1314,1211,2.83,0.217,2,SPLIT
z1568,tile_y1792_x896,1629,2165,929,61,373,33,1305,1253,1331,2.0,0.413,2,SPLIT
z1568,tile_y1792_x896,1638,2021,1017,70,229,121,358,416,307,2.67,0.231,2,SPLIT
z1568,tile_y1792_x896,1643,2239,1097,75,447,201,1381,1396,1359,4.83,0.616,2,SPLIT
z1568,tile_y1792_x896,1648,2098,1155,80,306,259,477,402,470,3.67,0.609,2,SPLIT
z1568,tile_y1792_x896,1651,1945,963,83,153,67,471,1208,460,1.83,0.416,2,SPLIT
z1568,tile_y1792_x896,1657,2207,963,89,415,67,1346,452,1353,2.67,0.34,2,SPLIT
z1568,tile_y1792_x896,1680,2143,1085,112,351,189,325,569,520,2.17,0.599,2,SPLIT
z1568,tile_y1792_x896,1685,2192,1369,117,400,473,1543,1716,1523,2.17,0.383,2,SPLIT
z1568,tile_y1792_x896,1692,2216,1273,124,424,377,1627,1740,1599,4.5,0.26,2,SPLIT
z1568,tile_y1792_x896,1695,2207,1295,127,415,399,1627,1536,1607,4.33,0.39,2,SPLIT
z1568,tile_y1792_x896,1716,2270,991,148,478,95,1706,646,639,4.83,0.14,2,SPLIT
z1568,tile_y1792_x896,1717,2170,1226,149,378,330,1714,1645,588,2.5,0.283,2,SPLIT
z1568,tile_y1792_x896,1723,2231,1291,155,439,395,1718,1691,689,1.83,0.237,2,SPLIT
z1568,tile_y1792_x896,1726,2202,1293,158,410,397,1700,1683,698,4.67,0.377,2,SPLIT
z1568,tile_y1792_x896,1728,2204,1313,160,412,417,1786,1683,1780,1.83,0.364,2,SPLIT
z1568,tile_y1792_x896,1735,2127,1328,167,335,432,605,682,667,2.0,0.353,2,SPLIT
z1568,tile_y1792_x896,1737,2101,1318,169,309,422,667,170,605,2.67,0.534,2,SPLIT
z1568,tile_y1792_x896,1746,2138,1320,178,346,424,709,605,708,4.33,0.404,2,SPLIT
z1568,tile_y1792_x896,1747,2192,1136,179,400,240,1884,2355,1891,3.67,0.464,2,SPLIT
z1568,tile_y1792_x896,1748,2183,1180,180,391,284,2355,694,1992,3.33,0.281,2,SPLIT
z1568,tile_y1792_x896,1748,2205,1016,180,413,120,720,748,738,3.0,0.513,2,SPLIT
z1568,tile_y1792_x896,1753,2163,1192,185,371,296,2355,1992,1877,3.33,0.464,2,SPLIT
z1568,tile_y1792_x896,1755,2113,1196,187,321,300,765,766,2355,6.17,0.311,2,SPLIT
z1568,tile_y1792_x896,1758,2199,1019,190,407,123,748,720,1883,2.0,0.31,2,SPLIT
z1568,tile_y1792_x896,1760,2147,1205,192,355,309,1917,2355,2015,4.33,0.272,2,SPLIT
z1568,tile_y1792_x896,1766,2138,1182,198,346,286,1917,2015,2355,4.83,0.328,2,SPLIT
z1568,tile_y1792_x896,1769,2175,955,201,383,59,2355,2163,2102,4.33,0.242,2,SPLIT
z1568,tile_y1792_x896,1772,2205,1083,204,413,187,2355,1955,2164,4.17,0.305,2,SPLIT
z1568,tile_y1792_x896,1775,2234,1203,207,442,307,2355,2113,2045,4.33,0.523,2,SPLIT
z1568,tile_y1792_x896,1777,2058,1366,209,266,470,2013,805,2014,3.17,0.565,2,SPLIT
z1568,tile_y1792_x896,1779,2141,988,211,349,92,2355,2193,781,6.67,0.156,2,SPLIT
z1568,tile_y1792_x896,1780,2189,959,212,397,63,2355,2082,2112,3.5,0.3,2,SPLIT
z1568,tile_y1792_x896,1780,2202,931,212,410,35,2081,2355,2186,2.0,0.384,2,SPLIT
z1568,tile_y1792_x896,1781,2254,1354,213,462,458,769,770,741,8.17,0.539,2,SPLIT
z1568,tile_y1792_x896,1784,2083,1194,216,291,298,766,170,831,2.33,0.28,2,SPLIT
z1568,tile_y1792_x896,1786,2176,1013,218,384,117,2355,2266,2163,3.83,0.151,2,SPLIT
z1568,tile_y1792_x896,1789,2173,1186,221,381,290,2111,2072,807,2.0,0.327,2,SPLIT
z1568,tile_y2240_x0,1760,2280,476,192,40,476,12,7,9,1.8,0.608,1,SPLIT
z1568,tile_y2240_x1344,1648,2319,1683,80,79,339,167,101,78,7.0,0.207,1,SPLIT
z1568,tile_y2240_x1344,1680,2285,1388,112,45,44,392,415,404,4.29,0.254,1,SPLIT
z1568,tile_y2240_x1344,1691,2273,1434,123,33,90,381,392,391,6.86,0.508,1,SPLIT
z1568,tile_y2240_x1344,1705,2309,1740,137,69,396,167,247,244,4.71,0.102,1,SPLIT
z1568,tile_y2240_x1344,1718,2274,1617,150,34,273,207,278,172,4.14,0.205,1,SPLIT
z1568,tile_y2240_x1792,1670,2312,1992,102,72,200,484,474,450,3.62,0.434,1,SPLIT
z1568,tile_y2240_x1792,1687,2280,1902,119,40,110,230,223,184,4.62,0.248,1,SPLIT
z1568,tile_y2240_x1792,1689,2274,2044,121,34,252,477,502,485,4.0,0.347,1,SPLIT
z1568,tile_y2240_x1792,1697,2291,2015,129,51,223,482,512,490,4.75,0.303,1,SPLIT
z1568,tile_y2240_x1792,1702,2299,2081,134,59,289,504,497,503,4.75,0.6,1,SPLIT
z1568,tile_y2240_x1792,1706,2288,2053,138,48,261,503,518,515,4.0,0.307,1,SPLIT
z1568,tile_y2240_x1792,1706,2327,2100,138,87,308,197,506,242,4.12,0.135,1,SPLIT
z1568,tile_y2240_x1792,1765,2283,2090,197,43,298,543,549,530,5.88,0.477,1,SPLIT
z1568,tile_y2240_x1792,1774,2278,2117,206,38,325,545,537,543,4.75,0.395,1,SPLIT
z1568,tile_y2240_x1792,1774,2278,2144,206,38,352,537,545,538,3.88,0.568,1,SPLIT
z1568,tile_y2240_x1792,1775,2273,2075,207,33,283,549,543,559,5.62,0.421,1,SPLIT
z1568,tile_y2240_x2240,1614,2371,2469,46,131,229,356,339,380,3.5,0.347,1,SPLIT
z1568,tile_y2240_x2240,1616,2335,2327,48,95,87,104,83,120,4.88,0.265,1,SPLIT
z1568,tile_y2240_x2240,1617,2419,2325,49,179,85,365,358,342,5.25,0.457,1,SPLIT
z1568,tile_y2240_x2240,1622,2307,2470,54,67,230,82,356,138,3.75,0.222,1,SPLIT
z1568,tile_y2240_x2240,1633,2348,2477,65,108,237,356,59,355,5.5,0.127,1,SPLIT
z1568,tile_y2240_x2240,1675,2381,2432,107,141,192,398,440,467,3.38,0.405,1,SPLIT
z1568,tile_y2240_x2240,1697,2365,2427,129,125,187,440,463,449,3.62,0.244,1,SPLIT
z1568,tile_y2240_x2240,1715,2358,2476,147,118,236,487,489,483,3.75,0.522,1,SPLIT
z1568,tile_y2240_x2240,1717,2285,2529,149,45,289,519,471,477,3.5,0.502,1,SPLIT
z1568,tile_y2240_x2240,1726,2292,2520,158,52,280,515,519,516,3.5,0.365,1,SPLIT
z1568,tile_y2240_x2240,1759,2338,2505,191,98,265,536,556,538,4.25,0.272,1,SPLIT
z1568,tile_y2240_x448,1615,2290,701,47,50,253,32,37,25,3.86,0.419,1,SPLIT
z1568,tile_y2240_x448,1627,2295,838,59,55,390,263,329,288,3.71,0.333,1,SPLIT
z1568,tile_y2240_x448,1675,2276,786,107,36,338,365,387,65,4.29,0.202,1,SPLIT
z1568,tile_y2240_x448,1687,2275,891,119,35,443,361,486,353,4.29,0.402,1,SPLIT
z1568,tile_y2240_x448,1689,2278,768,121,38,320,365,402,387,3.71,0.339,1,SPLIT
z1568,tile_y2240_x448,1766,2272,526,198,32,78,142,162,127,3.86,0.71,1,SPLIT
z1568,tile_y2240_x896,1604,2293,1366,36,53,470,371,368,439,3.44,0.38,1,SPLIT
z1568,tile_y2240_x896,1605,2280,1169,37,40,273,401,338,376,3.78,0.482,1,SPLIT
z1568,tile_y2240_x896,1623,2286,959,55,46,63,424,454,418,3.22,0.434,1,SPLIT
z1568,tile_y2240_x896,1623,2319,1295,55,79,399,488,282,442,3.33,0.253,1,SPLIT
z1568,tile_y2240_x896,1645,2288,1289,77,48,393,477,457,435,4.22,0.266,1,SPLIT
z1568,tile_y2240_x896,1680,2286,1275,112,46,379,491,92,539,3.89,0.334,1,SPLIT
z1568,tile_y2240_x896,1687,2314,1276,119,74,380,527,506,542,4.0,0.194,1,SPLIT
z1568,tile_y2240_x896,1725,2294,1218,157,54,322,726,591,595,3.22,0.407,1,SPLIT
z1568,tile_y2240_x896,1731,2282,1233,163,42,337,591,604,641,3.44,0.129,1,SPLIT
z1568,tile_y448_x1344,1618,910,1728,50,462,384,174,185,142,3.89,0.335,1,SPLIT
z1568,tile_y448_x1344,1637,920,1700,69,472,356,212,51,245,3.22,0.349,1,SPLIT
z1568,tile_y448_x1344,1644,923,1714,76,475,370,219,212,246,2.89,0.367,1,SPLIT
z1568,tile_y896_x1344,1634,938,1589,66,42,245,1565,1698,1693,3.86,0.352,1,SPLIT
z1568,tile_y896_x1344,1669,952,1640,101,56,296,1911,1708,1857,4.14,0.361,1,SPLIT
z1568,tile_y896_x1344,1675,968,1638,107,72,294,1708,1932,1911,4.29,0.387,1,SPLIT
z1568,tile_y896_x1344,1708,1207,1561,140,311,217,2281,1986,2042,4.43,0.438,1,SPLIT
z1568,tile_y896_x1344,1729,1140,1494,161,244,150,2281,2151,957,4.0,0.206,1,SPLIT
z1568,tile_y896_x1344,1731,1208,1572,163,312,228,2298,2407,2281,4.29,0.452,1,SPLIT
z1568,tile_y896_x1344,1756,1121,1412,188,225,68,2458,2527,2513,4.0,0.242,1,SPLIT
z1568,tile_y896_x1792,1617,1072,1948,49,176,156,54,390,181,4.29,0.659,1,SPLIT
z1568,tile_y896_x1792,1682,1045,2146,114,149,354,1381,1353,1367,4.43,0.38,1,SPLIT
z1568,tile_y896_x1792,1700,947,1890,132,51,98,465,1496,1456,5.0,0.255,1,SPLIT
z1568,tile_y896_x1792,1716,993,2253,148,97,461,1518,1526,1536,7.0,0.236,1,SPLIT
z1568,tile_y896_x1792,1755,1031,1951,187,135,159,465,693,809,5.14,0.203,1,SPLIT
z1568,tile_y896_x1792,1777,1090,2130,209,194,338,1769,1716,1687,4.29,0.419,1,SPLIT
z1568,tile_y896_x1792,1784,993,1889,216,97,97,465,655,1632,6.86,0.15,1,SPLIT
z1568,tile_y896_x2240,1610,1233,2407,42,337,167,573,550,577,5.43,0.38,1,SPLIT
z1568,tile_y896_x2240,1612,1141,2366,44,245,126,570,541,573,4.0,0.393,1,SPLIT
z1568,tile_y896_x2240,1624,1064,2379,56,168,139,544,564,661,7.0,0.254,1,SPLIT
z1568,tile_y896_x2240,1625,1079,2405,57,183,165,544,181,588,6.43,0.136,1,SPLIT
z1568,tile_y896_x2240,1628,1196,2355,60,300,115,590,92,711,5.57,0.186,1,SPLIT
z1568,tile_y896_x2240,1654,1127,2484,86,231,244,933,745,238,4.71,0.332,1,SPLIT
z1568,tile_y896_x2240,1656,1194,2384,88,298,144,933,675,740,3.86,0.373,1,SPLIT
z1568,tile_y896_x2240,1659,1172,2516,91,276,276,212,776,226,4.29,0.387,1,SPLIT
z1568,tile_y896_x2240,1671,1173,2483,103,277,243,814,741,776,5.43,0.302,1,SPLIT
z1568,tile_y896_x2240,1683,1189,2423,115,293,183,262,219,799,4.71,0.172,1,SPLIT
z1568,tile_y896_x2240,1725,1282,2485,157,386,245,279,341,340,4.71,0.612,1,SPLIT
z1568,tile_y896_x2240,1732,1029,2290,164,133,50,966,988,302,5.14,0.193,1,SPLIT
z1568,tile_y896_x2240,1788,1316,2342,220,420,102,451,433,374,4.14,0.608,1,SPLIT
z1568,tile_y896_x448,1619,1213,918,51,317,470,76,84,125,4.71,0.137,1,SPLIT
z1568,tile_y896_x448,1706,1236,881,138,340,433,445,430,346,4.57,0.229,1,SPLIT
z1568,tile_y896_x448,1717,1256,822,149,360,374,430,224,370,4.57,0.214,1,SPLIT
z1568,tile_y896_x448,1720,1345,809,152,449,361,399,385,373,7.0,0.35,1,SPLIT
z1568,tile_y896_x448,1725,1227,916,157,331,468,445,257,413,5.57,0.496,1,SPLIT
z1568,tile_y896_x448,1725,1329,814,157,433,366,385,399,411,4.71,0.349,1,SPLIT
z1568,tile_y896_x896,1620,1077,1236,52,181,340,68,1054,352,4.57,0.268,1,SPLIT
z1568,tile_y896_x896,1665,1323,1161,97,427,265,331,524,520,6.0,0.26,1,SPLIT
z1568,tile_y896_x896,1671,1028,1333,103,132,437,399,212,564,4.57,0.165,1,SPLIT
z1568,tile_y896_x896,1683,1168,1276,115,272,380,515,87,537,4.71,0.376,1,SPLIT
z1568,tile_y896_x896,1714,1230,936,146,334,40,1347,1322,1358,4.43,0.408,1,SPLIT
z1568,tile_y896_x896,1716,1249,1153,148,353,257,1323,1278,1215,5.86,0.303,1,SPLIT
z1568,tile_y896_x896,1770,1306,1240,202,410,344,1461,1523,1473,5.43,0.23,1,SPLIT
z1568,tile_y896_x896,1788,1291,1296,220,395,400,806,811,898,5.0,0.244,1,SPLIT
z1792,tile_y1344_x0,1829,1798,443,37,454,443,72,274,57,4.0,0.191,1,SPLIT
z1792,tile_y1344_x0,1845,1812,394,53,468,394,274,10,84,4.6,0.152,1,SPLIT
z1792,tile_y1344_x0,1846,1729,474,54,385,474,274,59,77,3.2,0.912,1,SPLIT
z1792,tile_y1344_x0,1935,1802,393,143,458,393,286,274,22,5.6,0.855,1,SPLIT
z1792,tile_y1344_x0,1996,1816,345,204,472,345,26,25,27,6.4,0.229,1,SPLIT
z1792,tile_y1344_x1344,1838,1527,1608,46,183,264,135,202,73,5.2,0.41,1,SPLIT
z1792,tile_y1344_x1344,1874,1381,1803,82,37,459,4,266,232,9.8,0.108,1,SPLIT
z1792,tile_y1344_x1344,1875,1387,1708,83,43,364,4,199,211,6.0,0.215,1,SPLIT
z1792,tile_y1344_x1344,1878,1387,1802,86,43,458,4,266,232,5.4,0.14,1,SPLIT
z1792,tile_y1344_x1344,1944,1487,1395,152,143,51,461,453,464,7.8,0.591,1,SPLIT
z1792,tile_y1344_x1344,1965,1377,1590,173,33,246,896,1023,861,5.8,0.479,1,SPLIT
z1792,tile_y1344_x1792,1852,1426,1843,60,82,51,140,3,143,5.8,0.279,1,SPLIT
z1792,tile_y1344_x1792,1903,1425,2025,111,81,233,222,844,199,6.6,0.112,1,SPLIT
z1792,tile_y1344_x1792,1914,1428,1859,122,84,67,254,140,116,5.2,0.161,1,SPLIT
z1792,tile_y1344_x1792,1922,1435,2120,130,91,328,200,288,277,7.4,0.312,1,SPLIT
z1792,tile_y1344_x1792,1923,1418,1888,131,74,96,116,254,225,7.4,0.436,1,SPLIT
z1792,tile_y1344_x1792,1952,1390,1992,160,46,200,876,952,900,6.2,0.377,1,SPLIT
z1792,tile_y1344_x1792,1969,1615,2266,177,271,474,1015,307,368,8.8,0.162,1,SPLIT
z1792,tile_y1344_x1792,1972,1763,2061,180,419,269,327,315,332,5.4,0.123,1,SPLIT
z1792,tile_y1344_x1792,1985,1529,2104,193,185,312,397,400,355,5.6,0.502,1,SPLIT
z1792,tile_y1344_x2240,1835,1509,2420,43,165,180,191,92,30,6.33,0.117,1,SPLIT
z1792,tile_y1344_x2240,1852,1750,2566,60,406,326,220,214,378,5.33,0.434,1,SPLIT
z1792,tile_y1344_x2240,1873,1636,2402,81,292,162,389,322,217,5.5,0.129,1,SPLIT
z1792,tile_y1344_x2240,1891,1612,2518,99,268,278,39,28,195,4.83,0.232,1,SPLIT
z1792,tile_y1344_x2240,1939,1599,2327,147,255,87,502,332,525,5.5,0.179,1,SPLIT
z1792,tile_y1344_x2240,1983,1792,2290,191,448,50,412,645,657,5.83,0.213,1,SPLIT
z1792,tile_y1344_x2240,1993,1641,2326,201,297,86,620,506,602,4.67,0.687,1,SPLIT
z1792,tile_y1344_x448,1828,1420,822,36,76,374,92,136,7,5.2,0.544,1,SPLIT
z1792,tile_y1344_x448,1958,1444,744,166,100,296,297,328,300,6.2,0.295,1,SPLIT
z1792,tile_y1344_x896,1991,1430,1359,199,86,463,333,407,387,6.4,0.122,1,SPLIT
z1792,tile_y1344_x896,1996,1471,1332,204,127,436,426,333,404,4.0,0.145,1,SPLIT
z1792,tile_y1792_x0,1844,1961,415,52,169,415,71,451,47,5.14,0.326,1,SPLIT
z1792,tile_y1792_x0,1866,2168,468,74,376,468,485,157,392,4.0,0.135,1,SPLIT
z1792,tile_y1792_x0,1883,2045,389,91,253,389,94,183,431,4.14,0.22,1,SPLIT
z1792,tile_y1792_x0,1933,1889,346,141,97,346,641,494,515,7.0,0.548,1,SPLIT
z1792,tile_y1792_x0,1934,1952,301,142,160,301,539,517,496,4.29,0.456,1,SPLIT
z1792,tile_y1792_x0,1978,1948,320,186,156,320,641,551,565,3.86,0.402,1,SPLIT
z1792,tile_y1792_x1344,1846,2133,1567,54,341,223,88,78,93,5.0,0.169,1,SPLIT
z1792,tile_y1792_x1344,1904,2192,1578,112,400,234,220,268,208,5.2,0.537,1,SPLIT
z1792,tile_y1792_x1344,1909,2091,1549,117,299,205,257,218,175,7.6,0.477,1,SPLIT
z1792,tile_y1792_x1344,1927,1929,1489,135,137,145,239,274,344,5.2,0.852,1,SPLIT
z1792,tile_y1792_x1344,1960,2072,1723,168,280,379,333,366,449,5.2,0.173,1,SPLIT
z1792,tile_y1792_x1344,1967,2100,1666,175,308,322,157,357,423,6.0,0.163,1,SPLIT
z1792,tile_y1792_x1344,1992,2024,1622,200,232,278,309,483,374,5.2,0.271,1,SPLIT
z1792,tile_y1792_x1344,1996,2039,1378,204,247,34,183,563,191,9.8,0.874,1,SPLIT
z1792,tile_y1792_x1344,2013,2215,1734,221,423,390,455,757,567,9.2,0.143,1,SPLIT
z1792,tile_y1792_x1792,1825,2142,1941,33,350,149,39,99,226,2.0,0.163,2,SPLIT
z1792,tile_y1792_x1792,1828,2255,2185,36,463,393,56,51,53,4.67,0.171,2,SPLIT
z1792,tile_y1792_x1792,1830,1826,2050,38,34,258,112,195,4,3.17,0.128,2,SPLIT
z1792,tile_y1792_x1792,1831,2054,2216,39,262,424,251,249,65,2.0,0.746,2,SPLIT
z1792,tile_y1792_x1792,1832,1868,2248,40,76,456,133,11,340,3.5,0.141,2,SPLIT
z1792,tile_y1792_x1792,1832,1939,2234,40,147,442,239,63,286,2.83,0.246,2,SPLIT
z1792,tile_y1792_x1792,1836,1940,2053,44,148,261,236,419,86,2.0,0.598,2,SPLIT
z1792,tile_y1792_x1792,1836,2188,2042,44,396,250,154,305,441,5.83,0.125,2,SPLIT
z1792,tile_y1792_x1792,1837,2240,2139,45,448,347,312,83,51,3.17,0.126,2,SPLIT
z1792,tile_y1792_x1792,1838,2203,2065,46,411,273,154,360,364,3.5,0.406,2,SPLIT
z1792,tile_y1792_x1792,1840,2183,2268,48,391,476,46,209,194,2.5,0.267,2,SPLIT
z1792,tile_y1792_x1792,1848,2136,1944,56,344,152,39,573,307,3.83,0.284,2,SPLIT
z1792,tile_y1792_x1792,1851,2169,2171,59,377,379,183,339,354,4.0,0.307,2,SPLIT
z1792,tile_y1792_x1792,1859,1984,2001,67,192,209,376,407,801,2.5,0.358,2,SPLIT
z1792,tile_y1792_x1792,1860,2139,2087,68,347,295,422,140,414,2.0,0.222,2,SPLIT
z1792,tile_y1792_x1792,1861,1844,2225,69,52,433,133,459,438,2.83,0.427,2,SPLIT
z1792,tile_y1792_x1792,1862,2262,2111,70,470,319,368,51,463,2.17,0.86,2,SPLIT
z1792,tile_y1792_x1792,1863,1971,1988,71,179,196,407,632,171,1.83,0.488,2,SPLIT
z1792,tile_y1792_x1792,1865,1841,2162,73,49,370,351,631,350,3.33,0.346,2,SPLIT
z1792,tile_y1792_x1792,1866,2210,2126,74,418,334,414,388,330,1.83,0.374,2,SPLIT
