population,crop_z,crop_y,crop_x,mega_id,mega_vox,mega_frac,n_flagged_sites,n_tier1_sites,crop_mask_vox,crop_n_megas
site,5248,2048,3072,76,110850,0.0358,0,0,3096769,5
site,5248,2048,3072,101,95908,0.031,0,0,3096769,5
site,5248,2048,3072,185,101018,0.0326,0,0,3096769,5
site,5248,2048,3072,189,93804,0.0303,0,0,3096769,5
site,5248,2560,2048,1,37180,0.0391,0,0,949854,12
site,5248,2560,2048,3,63543,0.0669,0,0,949854,12
site,5248,2560,2048,5,38952,0.041,0,0,949854,12
site,5248,2560,2048,7,31359,0.033,0,0,949854,12
site,5248,2560,2048,9,110744,0.1166,0,0,949854,12
site,5248,2560,2048,12,53315,0.0561,1,1,949854,12
site,5248,2560,2048,14,32572,0.0343,0,0,949854,12
site,5248,2560,2048,16,72051,0.0759,0,0,949854,12
site,5248,2560,2048,18,54669,0.0576,0,0,949854,12
site,5248,2560,2048,19,30328,0.0319,0,0,949854,12
site,5248,2560,2048,20,57557,0.0606,0,0,949854,12
site,5248,2560,2048,22,94140,0.0991,0,0,949854,12
site,5376,1536,512,2,116529,0.08,0,0,1456063,7
site,5376,1536,512,9,223820,0.1537,0,0,1456063,7
site,5376,1536,512,10,45126,0.031,0,0,1456063,7
site,5376,1536,512,28,109766,0.0754,0,0,1456063,7
site,5376,1536,512,58,101315,0.0696,0,0,1456063,7
site,5376,1536,512,59,82227,0.0565,0,0,1456063,7
site,5376,1536,512,71,48387,0.0332,0,0,1456063,7
site,5376,1536,1024,3,291814,0.0421,1,1,6938495,5
site,5376,1536,1024,13,636415,0.0917,0,0,6938495,5
site,5376,1536,1024,68,234310,0.0338,0,0,6938495,5
site,5376,1536,1024,70,236058,0.034,0,0,6938495,5
site,5376,1536,1024,103,312968,0.0451,0,0,6938495,5
site,5376,1536,1536,1,254400,0.033,0,0,7698193,3
site,5376,1536,1536,91,234194,0.0304,0,0,7698193,3
site,5376,1536,1536,185,307563,0.04,0,0,7698193,3
site,5376,1536,2560,26,219841,0.0443,0,0,4964307,1
site,5376,1536,3072,2,32413,0.0362,1,1,895215,11
site,5376,1536,3072,5,28805,0.0322,0,0,895215,11
site,5376,1536,3072,6,29612,0.0331,0,0,895215,11
site,5376,1536,3072,19,34198,0.0382,0,0,895215,11
site,5376,1536,3072,21,45777,0.0511,0,0,895215,11
site,5376,1536,3072,29,85469,0.0955,1,1,895215,11
site,5376,1536,3072,30,28963,0.0324,0,0,895215,11
site,5376,1536,3072,41,28712,0.0321,0,0,895215,11
site,5376,1536,3072,43,52743,0.0589,0,0,895215,11
site,5376,1536,3072,45,45854,0.0512,0,0,895215,11
site,5376,1536,3072,48,45609,0.0509,0,0,895215,11
site,5376,2048,512,1,254943,0.0518,0,0,4920833,5
site,5376,2048,512,106,525908,0.1069,0,0,4920833,5
site,5376,2048,512,159,188424,0.0383,0,0,4920833,5
site,5376,2048,512,179,218770,0.0445,0,0,4920833,5
site,5376,2048,512,339,208591,0.0424,0,0,4920833,5
site,5376,2048,2048,10,339179,0.0413,0,0,8213970,5
site,5376,2048,2048,22,327315,0.0398,0,0,8213970,5
site,5376,2048,2048,43,738280,0.0899,0,0,8213970,5
site,5376,2048,2048,61,360949,0.0439,0,0,8213970,5
site,5376,2048,2048,104,299192,0.0364,0,0,8213970,5
site,5376,2048,2560,203,235674,0.0348,0,0,6771334,1
site,5376,2048,3072,18,100310,0.033,0,0,3038095,2
site,5376,2048,3072,58,190909,0.0628,1,1,3038095,2
site,5376,2560,2048,3,79453,0.0668,0,0,1189026,13
site,5376,2560,2048,4,37091,0.0312,0,0,1189026,13
site,5376,2560,2048,5,67877,0.0571,0,0,1189026,13
site,5376,2560,2048,6,84978,0.0715,0,0,1189026,13
site,5376,2560,2048,7,64311,0.0541,0,0,1189026,13
site,5376,2560,2048,8,47323,0.0398,0,0,1189026,13
site,5376,2560,2048,9,41588,0.035,0,0,1189026,13
site,5376,2560,2048,14,67841,0.0571,0,0,1189026,13
site,5376,2560,2048,15,62941,0.0529,0,0,1189026,13
site,5376,2560,2048,16,42930,0.0361,0,0,1189026,13
site,5376,2560,2048,17,43756,0.0368,0,0,1189026,13
site,5376,2560,2048,18,66904,0.0563,0,0,1189026,13
site,5376,2560,2048,20,36399,0.0306,0,0,1189026,13
site,5504,1536,512,1,51478,0.0406,0,0,1267213,11
site,5504,1536,512,8,255855,0.2019,1,1,1267213,11
site,5504,1536,512,14,96443,0.0761,0,0,1267213,11
site,5504,1536,512,17,53415,0.0422,1,1,1267213,11
site,5504,1536,512,31,42103,0.0332,0,0,1267213,11
site,5504,1536,512,36,45697,0.0361,0,0,1267213,11
site,5504,1536,512,38,40997,0.0324,0,0,1267213,11
site,5504,1536,512,39,46592,0.0368,0,0,1267213,11
site,5504,1536,512,44,63636,0.0502,0,0,1267213,11
site,5504,1536,512,49,93974,0.0742,1,1,1267213,11
site,5504,1536,512,69,45344,0.0358,0,0,1267213,11
site,5504,1536,1024,4,263710,0.0383,0,0,6888725,6
site,5504,1536,1024,30,524137,0.0761,0,0,6888725,6
site,5504,1536,1024,43,903291,0.1311,0,0,6888725,6
site,5504,1536,1024,49,349293,0.0507,0,0,6888725,6
site,5504,1536,1024,83,422672,0.0614,0,0,6888725,6
site,5504,1536,1024,199,352655,0.0512,0,0,6888725,6
site,5504,1536,1536,10,259545,0.0351,0,0,7390752,3
site,5504,1536,1536,30,382339,0.0517,0,0,7390752,3
site,5504,1536,1536,133,238959,0.0323,0,0,7390752,3
site,5504,1536,2560,164,179379,0.0367,0,0,4892580,3
site,5504,1536,2560,168,174845,0.0357,0,0,4892580,3
site,5504,1536,2560,378,189584,0.0387,0,0,4892580,3
site,5504,1536,3072,2,51011,0.0397,1,1,1284093,12
site,5504,1536,3072,3,38802,0.0302,0,0,1284093,12
site,5504,1536,3072,7,135505,0.1055,0,0,1284093,12
site,5504,1536,3072,9,98352,0.0766,0,0,1284093,12
site,5504,1536,3072,15,57800,0.045,0,0,1284093,12
site,5504,1536,3072,19,45378,0.0353,0,0,1284093,12
site,5504,1536,3072,21,80773,0.0629,0,0,1284093,12
site,5504,1536,3072,32,56453,0.044,0,0,1284093,12
site,5504,1536,3072,33,54496,0.0424,0,0,1284093,12
site,5504,1536,3072,38,47537,0.037,1,1,1284093,12
site,5504,1536,3072,51,113592,0.0885,0,0,1284093,12
site,5504,1536,3072,53,45963,0.0358,0,0,1284093,12
site,5504,2048,512,26,169966,0.0342,0,0,4974723,5
site,5504,2048,512,34,287896,0.0579,3,3,4974723,5
site,5504,2048,512,91,282499,0.0568,0,0,4974723,5
site,5504,2048,512,104,158729,0.0319,0,0,4974723,5
site,5504,2048,512,212,161671,0.0325,0,0,4974723,5
site,5504,2048,1024,18,271614,0.041,0,0,6619057,3
site,5504,2048,1024,79,328239,0.0496,0,0,6619057,3
site,5504,2048,1024,126,224302,0.0339,0,0,6619057,3
site,5504,2048,1536,198,351663,0.0417,1,1,8440778,2
site,5504,2048,1536,206,277366,0.0329,0,0,8440778,2
site,5504,2048,2048,1,519106,0.0619,0,0,8379843,5
site,5504,2048,2048,61,362346,0.0432,0,0,8379843,5
site,5504,2048,2048,75,256236,0.0306,0,0,8379843,5
site,5504,2048,2048,100,288131,0.0344,0,0,8379843,5
site,5504,2048,2048,114,495292,0.0591,0,0,8379843,5
site,5504,2048,2560,94,199702,0.0307,0,0,6498579,2
site,5504,2048,2560,152,236096,0.0363,0,0,6498579,2
site,5504,2048,3072,1,140645,0.0496,1,1,2838080,2
site,5504,2048,3072,14,431577,0.1521,3,3,2838080,2
site,5632,1536,512,19,54628,0.0453,0,0,1207081,6
site,5632,1536,512,33,184240,0.1526,0,0,1207081,6
site,5632,1536,512,40,40179,0.0333,0,0,1207081,6
site,5632,1536,512,80,47062,0.039,1,1,1207081,6
site,5632,1536,512,84,55539,0.046,0,0,1207081,6
site,5632,1536,512,86,38170,0.0316,0,0,1207081,6
site,5632,1536,1536,13,248538,0.0353,1,1,7040221,1
site,5632,1536,2048,126,181716,0.0315,0,0,5767063,1
site,5632,1536,3072,1,81438,0.0614,1,1,1325678,9
site,5632,1536,3072,7,334542,0.2524,1,1,1325678,9
site,5632,1536,3072,25,60825,0.0459,0,0,1325678,9
site,5632,1536,3072,42,46067,0.0347,0,0,1325678,9
site,5632,1536,3072,44,61859,0.0467,0,0,1325678,9
site,5632,1536,3072,46,47480,0.0358,0,0,1325678,9
site,5632,1536,3072,47,41198,0.0311,0,0,1325678,9
site,5632,1536,3072,49,67850,0.0512,0,0,1325678,9
site,5632,1536,3072,53,68142,0.0514,0,0,1325678,9
site,5632,2048,512,18,191218,0.0373,0,0,5129170,3
site,5632,2048,512,29,162758,0.0317,0,0,5129170,3
site,5632,2048,512,41,332761,0.0649,2,2,5129170,3
site,5632,2048,1024,44,259053,0.039,0,0,6645970,3
site,5632,2048,1024,68,379679,0.0571,1,1,6645970,3
site,5632,2048,1024,276,202030,0.0304,0,0,6645970,3
site,5632,2048,1536,172,330045,0.0389,0,0,8474169,1
site,5632,2048,2048,5,453010,0.0522,0,0,8674342,7
site,5632,2048,2048,24,343849,0.0396,0,0,8674342,7
site,5632,2048,2048,26,432227,0.0498,0,0,8674342,7
site,5632,2048,2048,42,388779,0.0448,0,0,8674342,7
site,5632,2048,2048,70,359336,0.0414,1,1,8674342,7
site,5632,2048,2048,72,344711,0.0397,0,0,8674342,7
site,5632,2048,2048,80,303852,0.035,1,1,8674342,7
site,5632,2048,3072,7,583341,0.2234,4,4,2611179,2
site,5632,2048,3072,103,114871,0.044,0,0,2611179,2
site,5632,2560,512,3,4016,0.0503,0,0,79866,10
site,5632,2560,512,4,12881,0.1613,0,0,79866,10
site,5632,2560,512,5,5012,0.0628,0,0,79866,10
site,5632,2560,512,6,2400,0.0301,0,0,79866,10
site,5632,2560,512,8,9426,0.118,0,0,79866,10
site,5632,2560,512,9,2516,0.0315,0,0,79866,10
site,5632,2560,512,10,4811,0.0602,1,1,79866,10
site,5632,2560,512,12,2585,0.0324,0,0,79866,10
site,5632,2560,512,13,7825,0.098,0,0,79866,10
site,5632,2560,512,15,8271,0.1036,0,0,79866,10
site,5760,1536,1024,166,341706,0.0483,0,0,7067380,3
site,5760,1536,1024,180,221672,0.0314,0,0,7067380,3
site,5760,1536,1024,184,269856,0.0382,0,0,7067380,3
site,5760,1536,1536,35,275230,0.0385,2,2,7157933,1
site,5760,1536,2048,55,211404,0.0348,0,0,6071760,5
site,5760,1536,2048,83,274615,0.0452,0,0,6071760,5
site,5760,1536,2048,112,250452,0.0412,1,1,6071760,5
site,5760,1536,2048,222,200886,0.0331,0,0,6071760,5
site,5760,1536,2048,252,204098,0.0336,0,0,6071760,5
site,5760,1536,2560,42,170689,0.0402,0,0,4251130,2
site,5760,1536,2560,93,182991,0.043,0,0,4251130,2
site,5760,1536,3072,5,103242,0.0794,1,1,1300804,7
site,5760,1536,3072,8,319179,0.2454,0,0,1300804,7
site,5760,1536,3072,17,52129,0.0401,0,0,1300804,7
site,5760,1536,3072,37,54427,0.0418,0,0,1300804,7
site,5760,1536,3072,51,78794,0.0606,0,0,1300804,7
site,5760,1536,3072,55,42457,0.0326,0,0,1300804,7
site,5760,1536,3072,56,47623,0.0366,0,0,1300804,7
site,5760,2048,512,3,1001870,0.1962,8,8,5106138,3
site,5760,2048,512,32,381490,0.0747,0,0,5106138,3
site,5760,2048,512,146,200856,0.0393,0,0,5106138,3
site,5760,2048,1536,12,269292,0.0323,0,0,8347718,6
site,5760,2048,1536,20,704277,0.0844,0,0,8347718,6
site,5760,2048,1536,25,318923,0.0382,0,0,8347718,6
site,5760,2048,1536,31,469444,0.0562,0,0,8347718,6
site,5760,2048,1536,46,459010,0.055,0,0,8347718,6
site,5760,2048,1536,141,348553,0.0418,0,0,8347718,6
site,5760,2048,2048,45,445877,0.0509,0,0,8756512,4
site,5760,2048,2048,58,330375,0.0377,0,0,8756512,4
site,5760,2048,2048,95,347729,0.0397,0,0,8756512,4
site,5760,2048,2048,118,336031,0.0384,0,0,8756512,4
site,5760,2048,2560,34,840294,0.1148,1,1,7322564,3
site,5760,2048,2560,53,286483,0.0391,0,0,7322564,3
site,5760,2048,2560,181,277771,0.0379,0,0,7322564,3
site,5760,2048,3072,1,1206240,0.4506,2,2,2676686,1
site,5760,2560,2048,4,147519,0.0965,0,0,1528752,10
site,5760,2560,2048,13,103764,0.0679,0,0,1528752,10
site,5760,2560,2048,21,102910,0.0673,0,0,1528752,10
site,5760,2560,2048,23,59918,0.0392,0,0,1528752,10
site,5760,2560,2048,28,57770,0.0378,0,0,1528752,10
site,5760,2560,2048,35,93211,0.061,0,0,1528752,10
site,5760,2560,2048,45,72876,0.0477,0,0,1528752,10
site,5760,2560,2048,49,57599,0.0377,0,0,1528752,10
site,5760,2560,2048,50,57000,0.0373,1,1,1528752,10
site,5760,2560,2048,52,60003,0.0392,0,0,1528752,10
site,5888,1536,512,2,113429,0.0829,0,0,1367441,6
site,5888,1536,512,5,632366,0.4624,1,1,1367441,6
site,5888,1536,512,36,49031,0.0359,0,0,1367441,6
site,5888,1536,512,40,41358,0.0302,0,0,1367441,6
site,5888,1536,512,43,57965,0.0424,0,0,1367441,6
site,5888,1536,512,49,41886,0.0306,0,0,1367441,6
site,5888,1536,1024,228,259902,0.0368,0,0,7068534,1
site,5888,1536,2048,6,233332,0.045,0,0,5186251,6
site,5888,1536,2048,15,339634,0.0655,0,0,5186251,6
site,5888,1536,2048,16,167594,0.0323,0,0,5186251,6
site,5888,1536,2048,19,307677,0.0593,0,0,5186251,6
site,5888,1536,2048,21,202752,0.0391,0,0,5186251,6
site,5888,1536,2048,48,180312,0.0348,0,0,5186251,6
site,5888,1536,2560,15,1622367,0.4169,1,1,3891931,1
site,5888,1536,3072,4,636772,0.3722,3,3,1710771,2
site,5888,1536,3072,35,60856,0.0356,0,0,1710771,2
site,5888,2048,512,1,1677759,0.3403,3,3,4930015,3
site,5888,2048,512,112,178103,0.0361,1,1,4930015,3
site,5888,2048,512,140,211523,0.0429,0,0,4930015,3
site,5888,2048,1024,1,204333,0.031,1,1,6600523,4
site,5888,2048,1024,37,337976,0.0512,0,0,6600523,4
site,5888,2048,1024,61,452304,0.0685,0,0,6600523,4
site,5888,2048,1024,82,356117,0.054,1,1,6600523,4
site,5888,2048,1536,11,504337,0.0598,0,0,8438310,7
site,5888,2048,1536,22,421306,0.0499,0,0,8438310,7
site,5888,2048,1536,29,400076,0.0474,0,0,8438310,7
site,5888,2048,1536,63,445574,0.0528,0,0,8438310,7
site,5888,2048,1536,77,295482,0.035,0,0,8438310,7
site,5888,2048,1536,80,386589,0.0458,0,0,8438310,7
site,5888,2048,1536,97,344782,0.0409,0,0,8438310,7
site,5888,2048,2560,3,2315489,0.3169,4,4,7307391,2
site,5888,2048,2560,76,242964,0.0332,1,1,7307391,2
site,5888,2048,3072,3,515965,0.229,2,2,2253052,2
site,5888,2048,3072,13,563125,0.2499,0,0,2253052,2
site,5888,2560,1536,1,179898,0.148,0,0,1215624,9
site,5888,2560,1536,3,269277,0.2215,0,0,1215624,9
site,5888,2560,1536,7,50736,0.0417,0,0,1215624,9
site,5888,2560,1536,8,41768,0.0344,0,0,1215624,9
site,5888,2560,1536,9,43572,0.0358,0,0,1215624,9
site,5888,2560,1536,11,53828,0.0443,0,0,1215624,9
site,5888,2560,1536,13,62707,0.0516,0,0,1215624,9
site,5888,2560,1536,15,77686,0.0639,1,1,1215624,9
site,5888,2560,1536,18,52819,0.0435,0,0,1215624,9
site,5888,2560,2048,1,141968,0.0867,0,0,1637050,10
site,5888,2560,2048,6,63143,0.0386,0,0,1637050,10
site,5888,2560,2048,8,211950,0.1295,0,0,1637050,10
site,5888,2560,2048,9,86999,0.0531,1,1,1637050,10
site,5888,2560,2048,11,164519,0.1005,0,0,1637050,10
site,5888,2560,2048,13,184478,0.1127,1,1,1637050,10
site,5888,2560,2048,16,55349,0.0338,0,0,1637050,10
site,5888,2560,2048,20,73037,0.0446,0,0,1637050,10
site,5888,2560,2048,30,99876,0.061,0,0,1637050,10
site,5888,2560,2048,31,167892,0.1026,0,0,1637050,10
site,6016,1536,512,2,851956,0.8006,3,3,1064141,1
site,6016,1536,2560,2,2247788,0.4458,2,2,5041640,1
site,6016,1536,3072,5,273922,0.1484,1,1,1846386,6
site,6016,1536,3072,11,348560,0.1888,0,0,1846386,6
site,6016,1536,3072,15,57344,0.0311,0,0,1846386,6
site,6016,1536,3072,18,57084,0.0309,1,1,1846386,6
site,6016,1536,3072,53,64865,0.0351,0,0,1846386,6
site,6016,1536,3072,81,74962,0.0406,0,0,1846386,6
site,6016,2048,512,1,2570930,0.5304,7,7,4847090,1
site,6016,2048,1024,154,292029,0.0422,0,0,6922763,2
site,6016,2048,1024,179,215175,0.0311,0,0,6922763,2
site,6016,2048,2560,5,1382754,0.1872,1,1,7387916,2
site,6016,2048,2560,82,647042,0.0876,2,2,7387916,2
site,6016,2048,3072,2,113179,0.0608,0,0,1861386,3
site,6016,2048,3072,12,455196,0.2445,0,0,1861386,3
site,6016,2048,3072,95,97348,0.0523,0,0,1861386,3
site,6144,1536,1024,1,215268,0.0345,2,2,6248625,2
site,6144,1536,1024,82,415225,0.0665,0,0,6248625,2
site,6144,1536,1536,19,230153,0.0306,1,1,7511876,7
site,6144,1536,1536,37,238598,0.0318,0,0,7511876,7
site,6144,1536,1536,39,403870,0.0538,1,1,7511876,7
site,6144,1536,1536,72,545243,0.0726,4,4,7511876,7
site,6144,1536,1536,82,351963,0.0469,0,0,7511876,7
site,6144,1536,1536,108,299548,0.0399,0,0,7511876,7
site,6144,1536,1536,238,329542,0.0439,0,0,7511876,7
site,6144,1536,2048,3,803451,0.1282,4,4,6266224,3
site,6144,1536,2048,34,734003,0.1171,3,3,6266224,3
site,6144,1536,2048,74,271751,0.0434,0,0,6266224,3
site,6144,1536,2560,13,204668,0.0437,2,2,4686122,3
site,6144,1536,2560,17,697941,0.1489,1,1,4686122,3
site,6144,1536,2560,163,503931,0.1075,0,0,4686122,3
site,6144,1536,3072,3,223981,0.2049,1,1,1093200,4
site,6144,1536,3072,24,33791,0.0309,0,0,1093200,4
site,6144,1536,3072,62,61527,0.0563,0,0,1093200,4
site,6144,1536,3072,90,40649,0.0372,0,0,1093200,4
site,6144,2048,512,7,1670326,0.4148,4,4,4027216,2
site,6144,2048,512,65,150315,0.0373,1,1,4027216,2
site,6144,2048,1024,4,242213,0.0331,0,0,7307711,4
site,6144,2048,1024,35,418468,0.0573,0,0,7307711,4
site,6144,2048,1024,64,250899,0.0343,0,0,7307711,4
site,6144,2048,1024,72,245685,0.0336,0,0,7307711,4
site,6144,2048,1536,65,408271,0.0481,0,0,8480394,3
site,6144,2048,1536,78,304977,0.036,0,0,8480394,3
site,6144,2048,1536,88,279755,0.033,0,0,8480394,3
site,6144,2048,3072,6,239047,0.1717,0,0,1392367,7
site,6144,2048,3072,7,48427,0.0348,0,0,1392367,7
site,6144,2048,3072,36,58531,0.042,0,0,1392367,7
site,6144,2048,3072,48,61579,0.0442,0,0,1392367,7
site,6144,2048,3072,57,120488,0.0865,0,0,1392367,7
site,6144,2048,3072,64,60092,0.0432,0,0,1392367,7
site,6144,2048,3072,77,105844,0.076,0,0,1392367,7
site,6144,2560,2048,1,315718,0.1541,0,0,2049265,6
site,6144,2560,2048,9,431369,0.2105,0,0,2049265,6
site,6144,2560,2048,16,126548,0.0618,1,1,2049265,6
site,6144,2560,2048,24,296738,0.1448,0,0,2049265,6
site,6144,2560,2048,45,198247,0.0967,0,0,2049265,6
site,6144,2560,2048,46,125794,0.0614,0,0,2049265,6
site,6272,1536,1024,5,1856715,0.2924,9,9,6349519,2
site,6272,1536,1024,229,331885,0.0523,0,0,6349519,2
site,6272,1536,1536,65,658726,0.0945,0,0,6973440,2
site,6272,1536,1536,110,215290,0.0309,0,0,6973440,2
site,6272,1536,2048,18,222191,0.0346,0,0,6416153,4
site,6272,1536,2048,26,841712,0.1312,2,2,6416153,4
site,6272,1536,2048,64,257261,0.0401,1,1,6416153,4
site,6272,1536,2048,122,205215,0.032,0,0,6416153,4
site,6272,1536,2560,24,234401,0.0517,0,0,4537352,3
site,6272,1536,2560,103,171857,0.0379,0,0,4537352,3
site,6272,1536,2560,230,247173,0.0545,0,0,4537352,3
site,6272,1536,3072,1,35226,0.0448,0,0,786484,12
site,6272,1536,3072,5,47007,0.0598,0,0,786484,12
site,6272,1536,3072,6,25378,0.0323,0,0,786484,12
site,6272,1536,3072,8,45417,0.0577,3,3,786484,12
site,6272,1536,3072,9,23924,0.0304,0,0,786484,12
site,6272,1536,3072,12,48734,0.062,0,0,786484,12
site,6272,1536,3072,14,39510,0.0502,0,0,786484,12
site,6272,1536,3072,15,37447,0.0476,2,2,786484,12
site,6272,1536,3072,25,52903,0.0673,0,0,786484,12
site,6272,1536,3072,27,26198,0.0333,0,0,786484,12
site,6272,1536,3072,30,26254,0.0334,0,0,786484,12
site,6272,1536,3072,39,58001,0.0737,0,0,786484,12
site,6272,2048,512,5,1510172,0.3587,5,5,4210219,1
site,6272,2048,1024,10,549832,0.0776,0,0,7082636,4
site,6272,2048,1024,19,401129,0.0566,0,0,7082636,4
site,6272,2048,1024,115,229481,0.0324,0,0,7082636,4
site,6272,2048,1024,127,331690,0.0468,0,0,7082636,4
site,6272,2048,1536,2,324418,0.0389,0,0,8329558,8
site,6272,2048,1536,43,266599,0.032,0,0,8329558,8
site,6272,2048,1536,44,489938,0.0588,0,0,8329558,8
site,6272,2048,1536,61,323775,0.0389,0,0,8329558,8
site,6272,2048,1536,77,329362,0.0395,0,0,8329558,8
site,6272,2048,1536,90,651920,0.0783,0,0,8329558,8
site,6272,2048,1536,91,331240,0.0398,0,0,8329558,8
site,6272,2048,1536,102,322758,0.0387,0,0,8329558,8
site,6272,2048,2048,4,288321,0.0343,1,1,8412706,7
site,6272,2048,2048,16,404229,0.048,0,0,8412706,7
site,6272,2048,2048,33,648049,0.077,0,0,8412706,7
site,6272,2048,2048,58,370943,0.0441,0,0,8412706,7
site,6272,2048,2048,110,253097,0.0301,0,0,8412706,7
site,6272,2048,2048,139,640689,0.0762,0,0,8412706,7
site,6272,2048,2048,169,355134,0.0422,0,0,8412706,7
site,6272,2048,2560,6,229890,0.0363,0,0,6326869,3
site,6272,2048,2560,94,403547,0.0638,0,0,6326869,3
site,6272,2048,2560,145,227897,0.036,0,0,6326869,3
site,6272,2048,3072,2,219037,0.195,2,2,1123222,13
site,6272,2048,3072,3,57698,0.0514,0,0,1123222,13
site,6272,2048,3072,4,66275,0.059,0,0,1123222,13
site,6272,2048,3072,6,67995,0.0605,0,0,1123222,13
site,6272,2048,3072,8,50892,0.0453,0,0,1123222,13
site,6272,2048,3072,9,38159,0.034,0,0,1123222,13
site,6272,2048,3072,11,54674,0.0487,0,0,1123222,13
site,6272,2048,3072,13,65558,0.0584,0,0,1123222,13
site,6272,2048,3072,15,79166,0.0705,0,0,1123222,13
site,6272,2048,3072,16,36215,0.0322,0,0,1123222,13
site,6272,2048,3072,17,116588,0.1038,0,0,1123222,13
site,6272,2048,3072,21,55751,0.0496,0,0,1123222,13
site,6272,2048,3072,22,55546,0.0495,0,0,1123222,13
site,6272,2560,1536,4,41779,0.0309,0,0,1353409,9
site,6272,2560,1536,5,230463,0.1703,0,0,1353409,9
site,6272,2560,1536,8,109759,0.0811,0,0,1353409,9
site,6272,2560,1536,9,209049,0.1545,0,0,1353409,9
site,6272,2560,1536,10,139835,0.1033,0,0,1353409,9
site,6272,2560,1536,11,116375,0.086,0,0,1353409,9
site,6272,2560,1536,12,51697,0.0382,0,0,1353409,9
site,6272,2560,1536,15,74308,0.0549,0,0,1353409,9
site,6272,2560,1536,19,46357,0.0343,0,0,1353409,9
site,6272,2560,2048,3,109306,0.0514,0,0,2126044,13
site,6272,2560,2048,9,75171,0.0354,1,1,2126044,13
site,6272,2560,2048,20,109979,0.0517,0,0,2126044,13
site,6272,2560,2048,24,213093,0.1002,0,0,2126044,13
site,6272,2560,2048,26,100558,0.0473,0,0,2126044,13
site,6272,2560,2048,27,97697,0.046,0,0,2126044,13
site,6272,2560,2048,31,104994,0.0494,0,0,2126044,13
site,6272,2560,2048,32,81417,0.0383,0,0,2126044,13
site,6272,2560,2048,35,71839,0.0338,0,0,2126044,13
site,6272,2560,2048,46,119646,0.0563,0,0,2126044,13
site,6272,2560,2048,49,79752,0.0375,0,0,2126044,13
site,6272,2560,2048,52,289528,0.1362,0,0,2126044,13
site,6272,2560,2048,53,182731,0.0859,1,1,2126044,13
site,6400,1536,1024,25,291404,0.0628,0,0,4640924,5
site,6400,1536,1024,29,196892,0.0424,0,0,4640924,5
site,6400,1536,1024,30,158526,0.0342,0,0,4640924,5
site,6400,1536,1024,41,462983,0.0998,0,0,4640924,5
site,6400,1536,1024,52,352087,0.0759,0,0,4640924,5
site,6400,1536,1536,42,206504,0.0307,0,0,6723210,3
site,6400,1536,1536,71,312726,0.0465,0,0,6723210,3
site,6400,1536,1536,116,412426,0.0613,0,0,6723210,3
site,6400,1536,2048,77,242491,0.0394,0,0,6161230,2
site,6400,1536,2048,103,185658,0.0301,0,0,6161230,2
site,6400,1536,2560,141,154016,0.0369,1,1,4170350,2
site,6400,1536,2560,230,154598,0.0371,0,0,4170350,2
site,6400,1536,3072,1,37625,0.061,0,0,617287,10
site,6400,1536,3072,2,74837,0.1212,0,0,617287,10
site,6400,1536,3072,5,54573,0.0884,0,0,617287,10
site,6400,1536,3072,15,45406,0.0736,0,0,617287,10
site,6400,1536,3072,20,68930,0.1117,0,0,617287,10
site,6400,1536,3072,24,46136,0.0747,0,0,617287,10
site,6400,1536,3072,27,31825,0.0516,0,0,617287,10
site,6400,1536,3072,29,30798,0.0499,0,0,617287,10
site,6400,1536,3072,31,39354,0.0638,0,0,617287,10
site,6400,1536,3072,33,24112,0.0391,0,0,617287,10
site,6400,2048,512,10,1604732,0.3939,5,5,4074113,1
site,6400,2048,1024,41,351542,0.0466,1,1,7540914,5
site,6400,2048,1024,53,243631,0.0323,0,0,7540914,5
site,6400,2048,1024,57,356598,0.0473,0,0,7540914,5
site,6400,2048,1024,69,273873,0.0363,0,0,7540914,5
site,6400,2048,1024,90,246638,0.0327,0,0,7540914,5
site,6400,2048,1536,21,1195967,0.144,0,0,8305987,5
site,6400,2048,1536,48,354914,0.0427,0,0,8305987,5
site,6400,2048,1536,82,356058,0.0429,0,0,8305987,5
site,6400,2048,1536,86,494281,0.0595,0,0,8305987,5
site,6400,2048,1536,91,251676,0.0303,0,0,8305987,5
site,6400,2048,2048,29,260409,0.0325,0,0,8013705,9
site,6400,2048,2048,38,402399,0.0502,0,0,8013705,9
site,6400,2048,2048,43,356724,0.0445,0,0,8013705,9
site,6400,2048,2048,65,254481,0.0318,0,0,8013705,9
